task_id,ticker,data_fingerprint,momentum_window,atr_window,stop_multiplier,cost_per_side,stop_slippage,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity,deflated_sharpe_ratio
de9ae9fb1052d835a11441c751ba3ce88f19d8c2c7d67ef9f068e2dd22d0ce72,RENT3.SA,a39aeb3efe6fb94134e5fec95fac0add9eed4db3714182e188545f4d9784c8d3,20,14,3.0,0.0015,0.0,1163,51,0.3137254901960784,-0.16528029558598856,-0.03838915383842434,0.26319080815389423,1.0179755221469289,12.833566801445127,-0.018503786591136228,-0.028048231949141876,-0.5530958471934997,0.9779282406982797,0.4935511607910576,0.8347197044140114,0.13069684780186863
86e50d5b30ccdd69adae0d3530ada214d9ed84cc8a091efccb52ee1df5c9f7ec,ITUB4.SA,5985bb264ae48ba470e29d32102683299f4b248f48433515690421888e36e29f,15,14,3.0,0.0015,0.0,1163,65,0.24615384615384617,-0.11117417545511832,-0.025213415017649177,0.20063258399836517,0.1795838573360956,8.638416022482529,-0.027129732331254028,-0.038501754435334046,-0.3086380360549458,0.9767781384215547,0.5090283748925194,0.8888258245448817,0.08198968897113329
e13fe01f4f7a8e4953e9e4e8dfc9c2d83e890b2df88907ed8c4ec7603f5501c7,ITUB4.SA,5985bb264ae48ba470e29d32102683299f4b248f48433515690421888e36e29f,10,14,3.0,0.0015,0.0,1163,76,0.3684210526315789,-0.12644834930152082,-0.028867803346878773,0.2094223498327899,-1.4666034378469355,28.117923930733117,-0.033613486013876426,-0.0456358321140289,-0.4598887880511944,0.9919726286954154,0.49871023215821153,0.8735516506984792,0.07954793475027067
8e890b494c2d7409e8a8e8460f966b7e2531dee4c690ccea745cda579312ff89,PETR4.SA,3dbc48fc84bc60cb7b2eb556d8e0d91ecd2b3ae1ef256f8cb07085a4f75408a2,10,14,3.0,0.0015,0.0,1163,73,0.3150684931506849,-0.24515651674141048,-0.059120700905964996,0.3116345994677823,-2.041128988746273,21.17474368930924,-0.034983665241042246,-0.044749553404991184,-0.6352901471837766,0.9348635626171962,0.5382631126397248,0.7548434832585895,0.1432550594426235
7ae36b22b59e8f792d3dc78cbf243db42c216b7d51395bddaa3eeee9e7809dfb,BBDC4.SA,4f2191358cc52e9018aa04788b147ab245a0dc35638103c37c6b1ee0c4c48ba1,15,14,2.0,0.0015,0.0,1163,57,0.2982456140350877,-0.11560865375882756,-0.026269275566850214,0.1945116430085034,0.35412202478732824,12.673638224109924,-0.03986907712525288,-0.057416349376208445,-0.3694876625052842,0.9939445612765794,0.3310404127257094,0.8843913462411724,0.09004558146917124
e6b1a4a8895f1cd0ab7b8a9b3e3aa76feb9268182abdd288cd0f1bc18b171c23,BBDC4.SA,4f2191358cc52e9018aa04788b147ab245a0dc35638103c37c6b1ee0c4c48ba1,20,14,2.0,0.0015,0.0,1163,53,0.33962264150943394,-0.10044884636112028,-0.022676641949840537,0.17062345790058298,-0.37085813397402045,14.582529957778242,-0.04889158914413252,-0.0672675761377231,-0.43029766228594657,0.9865304176187436,0.26741186586414445,0.8995511536388797,0.0867232158971647
d72f10d796550b7c29b2164d0150bba4d356a8bf60b55bb763e96377b0ca6a25,BBDC4.SA,4f2191358cc52e9018aa04788b147ab245a0dc35638103c37c6b1ee0c4c48ba1,20,14,2.5,0.0015,0.0,1163,52,0.38461538461538464,-0.11710448059721856,-0.026626371105164193,0.1875046143680138,-0.6427083150960669,15.440475616484802,-0.04967295691403248,-0.06740406732945939,-0.44661601510704463,0.9758010485681791,0.3310404127257094,0.8828955194027814,0.08636522110075939
998494409867c8495368ae7e6d4ada727348abc9d46614b1e857bebd95e7c878,RENT3.SA,a39aeb3efe6fb94134e5fec95fac0add9eed4db3714182e188545f4d9784c8d3,45,14,1.5,0.0015,0.0,1163,39,0.41025641025641024,-0.10730588905805039,-0.02429573066040358,0.17627112463200492,-0.9341319422242157,39.169042196807034,-0.050632017091217535,-0.07076597665660316,-0.3335256649976478,0.8832382760950188,0.1883061049011178,0.8926941109419496,0.11614419641015056
b45cec2987340b3b75ac79be31ee10811a858658fc4d04e134e99865e7bf55bf,RENT3.SA,a39aeb3efe6fb94134e5fec95fac0add9eed4db3714182e188545f4d9784c8d3,15,14,2.0,0.0015,0.0,1163,63,0.3333333333333333,-0.18210120537457986,-0.042621532810629637,0.24859004020643244,0.007931193563504394,15.50917035646965,-0.050779302294737656,-0.07306579087250517,-0.4021108890906514,0.9254983037726248,0.412725709372313,0.8178987946254201,0.11642664507556266
36800036741c9c752d1065765f3309d58c19e96135380d92bc221c741d020393,VALE3.SA,dac5522ae92f306ae7f13023cdcadc9afa05574295f8ffd706c9f04b87e79a3e,30,14,1.5,0.0015,0.0,1163,42,0.30952380952380953,-0.07079595584034859,-0.01578432055342638,0.13422556148918724,2.082448669124205,32.80069344453348,-0.052185428143531366,-0.08129616054659466,-0.26317296723125505,0.9748050985371495,0.16595012897678418,0.9292040441596514,0.03937768433891692
14905c403b633e6e653341827602d02842a3e0a6f42f748b8623fd96a4e4c6b5,WEGE3.SA,b67fb8f3e724dc522918a81ef29842c7bc0be6cabee33d7155075bae21bae18a,60,14,1.5,0.0015,0.0,1163,26,0.34615384615384615,-0.05200629799869416,-0.011505670720380667,0.10855321506545593,1.4585900343670104,33.702890357603366,-0.05269106509285403,-0.07873776681982929,-0.30430529025116027,0.9232590246721369,0.13843508168529664,0.9479937020013058,0.04637759777142325
