trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
21,COMPLETE,0.6877793185946228,50,2.5,1163,32,0.4375,0.6070987517363378,0.10826982352555503,0.17048763408591003,0.8522012788390838,14.397768351472381,0.6877793185946228,1.0845558232097872,-0.18639723921591267,2.3065625101641496,0.29148753224419605,1.6070987517363378
22,COMPLETE,0.6593327540463955,60,2.5,1163,22,0.5454545454545454,0.5176604877576108,0.09460417172157065,0.15526054778212064,1.1104997353535293,15.882053703700642,0.6593327540463955,1.0561280259781336,-0.1499441757486556,2.4650519302594294,0.2467755803955288,1.5176604877576108
23,COMPLETE,0.19720402796970454,45,2.0,1163,37,0.32432432432432434,0.08809525786092709,0.018462456502196467,0.14831815546025748,0.6209756372131942,17.777065240354478,0.19720402796970454,0.29601062323590915,-0.2335764261811094,1.2224904210711625,0.21840068787618228,1.088095257860927
24,COMPLETE,0.307180584181746,35,2.5,1163,39,0.3333333333333333,0.18226739442502082,0.03694593418259884,0.15882776870031198,1.2641313605185538,21.146360252128893,0.307180584181746,0.4798329284806806,-0.28977332422160773,1.4207094974316323,0.2510748065348237,1.1822673944250208
25,COMPLETE,0.10219203702347686,25,2.0,1163,47,0.3191489361702128,0.014912845917616435,0.0032126225020685517,0.16486036778050914,-0.5256209048880677,19.000479069077837,0.10219203702347686,0.14163118370558506,-0.31293550821477867,1.1208567404628555,0.2579535683576956,1.0149128459176164
26,COMPLETE,0.2943472744145287,40,3.0,1163,48,0.3958333333333333,0.1939024109485914,0.0391486618334409,0.19456330514743295,0.3908398768904943,13.133698126266522,0.2943472744145287,0.4403533699585693,-0.3806143513983644,1.3196211101299364,0.3413585554600172,1.1939024109485914
27,COMPLETE,-0.04889158914413252,20,2.0,1163,53,0.33962264150943394,-0.10044884636112028,-0.022676641949840537,0.17062345790058298,-0.37085813397402045,14.582529957778242,-0.04889158914413252,-0.0672675761377231,-0.43029766228594657,0.9865304176187436,0.26741186586414445,0.8995511536388797
28,COMPLETE,0.6877793185946228,50,2.5,1163,32,0.4375,0.6070987517363378,0.10826982352555503,0.17048763408591003,0.8522012788390838,14.397768351472381,0.6877793185946228,1.0845558232097872,-0.18639723921591267,2.3065625101641496,0.29148753224419605,1.6070987517363378
29,COMPLETE,0.6648264484096351,30,1.5,1163,44,0.5,0.5468201390946437,0.09912733471283519,0.16162889071603234,1.5728064704839881,23.056221919772735,0.6648264484096351,1.0903337146735048,-0.2840139453227586,1.8707702158027286,0.20980223559759242,1.5468201390946437
30,COMPLETE,0.19720402796970454,45,2.0,1163,37,0.32432432432432434,0.08809525786092709,0.018462456502196467,0.14831815546025748,0.6209756372131942,17.777065240354478,0.19720402796970454,0.29601062323590915,-0.2335764261811094,1.2224904210711625,0.21840068787618228,1.088095257860927
31,COMPLETE,0.4016686265982474,55,2.5,1163,26,0.46153846153846156,0.2530725132915208,0.05009739599658669,0.14913169049417227,1.5142328022635558,23.966450878588287,0.4016686265982474,0.6369514379238761,-0.24225486234302895,1.5301254931260149,0.23817712811693895,1.2530725132915208
32,COMPLETE,0.6877793185946228,50,2.5,1163,32,0.4375,0.6070987517363378,0.10826982352555503,0.17048763408591003,0.8522012788390838,14.397768351472381,0.6877793185946228,1.0845558232097872,-0.18639723921591267,2.3065625101641496,0.29148753224419605,1.6070987517363378
33,COMPLETE,0.38793686679214406,55,3.0,1163,26,0.46153846153846156,0.274363466364848,0.053937991737288415,0.17418499830561673,1.2125936848582253,17.214087164110556,0.38793686679214406,0.6105922937348404,-0.22793773893700453,1.6271774941428692,0.30266552020636284,1.274363466364848
34,COMPLETE,0.11979465033125458,15,2.5,1163,57,0.3684210526315789,0.01108261689338641,0.0023910371133726294,0.2178227914321339,0.09345995761094356,11.959510606459517,0.11979465033125458,0.17231690057581323,-0.3085432551859667,1.1181008365292606,0.4032674118658641,1.0110826168933864
35,COMPLETE,0.3314229927588084,40,2.0,1163,48,0.3958333333333333,0.20829443068372133,0.04185019793093869,0.16422737907192392,0.603569448464302,17.788216072756995,0.3314229927588084,0.5027810469982686,-0.3870039998030861,1.375956815733254,0.23817712811693895,1.2082944306837213
36,COMPLETE,0.22707353943485656,45,3.5,1163,37,0.40540540540540543,0.12282993956768262,0.025420709633821703,0.18956502148493604,0.17216633368232406,13.408686256602415,0.22707353943485656,0.3347177809027663,-0.23312516322518484,1.2633429475298819,0.34651762682717113,1.1228299395676826
37,COMPLETE,0.3349896930470911,35,1.5,1163,39,0.41025641025641024,0.19154406835493099,0.038703546215494544,0.1439690884993394,1.7950992158278787,28.40348481532788,0.3349896930470911,0.5384749258266495,-0.221227290740592,1.464923110464771,0.18142734307824593,1.191544068354931
38,COMPLETE,0.10281376725301603,10,2.5,1163,79,0.31645569620253167,-0.006938450060744561,-0.0015075327991157517,0.2198130090981409,0.22017423422357432,9.82747152505909,0.10281376725301603,0.14978373700618736,-0.36164676509103344,1.0747167364891423,0.4479793637145314,0.9930615499392554
39,COMPLETE,0.38793686679214406,55,3.0,1163,26,0.46153846153846156,0.274363466364848,0.053937991737288415,0.17418499830561673,1.2125936848582253,17.214087164110556,0.38793686679214406,0.6105922937348404,-0.22793773893700453,1.6271774941428692,0.30266552020636284,1.274363466364848
