trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
10,COMPLETE,-0.39038910052606846,60,2.0,1163,45,0.3111111111111111,-0.29336394109915787,-0.07247933478512292,0.15998416747759234,0.2871489110765018,12.822121806727761,-0.39038910052606846,-0.5500787001939783,-0.46042530593269515,0.6231588505651573,0.2596732588134136,0.7066360589008421
11,COMPLETE,-0.6971156103134983,45,3.0,1163,52,0.2692307692307692,-0.5084024644936326,-0.14261144580325003,0.19362348220395625,-0.550144632658498,12.009781658962336,-0.6971156103134983,-0.9276175792547684,-0.5226673728771598,0.4384281443134995,0.43680137575236455,0.4915975355063674
12,COMPLETE,-0.7190459777463002,45,2.5,1163,52,0.25,-0.4760999569619909,-0.1307064231227174,0.1736415212257191,-0.8642409782982565,15.682720729734223,-0.7190459777463002,-0.9435943375934694,-0.49739245339609706,0.4773487277533244,0.3422184006878762,0.5239000430380091
13,COMPLETE,-0.31272612609370926,60,3.0,1163,45,0.26666666666666666,-0.3071295183185353,-0.07642465822883726,0.19404969212610945,0.14325091124882844,9.02158169180928,-0.31272612609370926,-0.43992618787353965,-0.4957704981432737,0.682714951245368,0.4479793637145314,0.6928704816814647
14,COMPLETE,-0.39038910052606846,60,2.0,1163,45,0.3111111111111111,-0.29336394109915787,-0.07247933478512292,0.15998416747759234,0.2871489110765018,12.822121806727761,-0.39038910052606846,-0.5500787001939783,-0.46042530593269515,0.6231588505651573,0.2596732588134136,0.7066360589008421
15,COMPLETE,-0.4039126538429287,55,3.0,1163,52,0.3269230769230769,-0.35904550436500726,-0.0918802423174091,0.1925219736295962,-0.41004032047839284,11.401915374717847,-0.4039126538429287,-0.5473957884077136,-0.5471799465836655,0.6505677798163131,0.4067067927773001,0.6409544956349927
16,COMPLETE,-0.4369501511910578,55,1.5,1163,52,0.34615384615384615,-0.278365393883685,-0.06824858181603533,0.13949071405327063,-0.010024089560776533,15.04618405120339,-0.4369501511910578,-0.6016071356919366,-0.43197168489140536,0.6652685588082113,0.19174548581255374,0.721634606116315
17,COMPLETE,-0.27914225804611764,40,2.5,1163,57,0.3508771929824561,-0.26156219630546795,-0.0635898138372335,0.17831907432743616,-0.1543005080356675,10.505722552517954,-0.27914225804611764,-0.3854294826442898,-0.3534890248807083,0.739403157301886,0.3585554600171969,0.738437803694532
18,COMPLETE,-0.1661574407159928,40,2.0,1163,57,0.38596491228070173,-0.17476153185188714,-0.04076646119197658,0.16679894941404566,0.05756740584684023,10.310677538255392,-0.1661574407159928,-0.23258335427327087,-0.29043710522505306,0.8493425117428588,0.3138435081685297,0.8252384681481129
19,COMPLETE,-0.1661574407159928,40,2.0,1163,57,0.38596491228070173,-0.17476153185188714,-0.04076646119197658,0.16679894941404566,0.05756740584684023,10.310677538255392,-0.1661574407159928,-0.23258335427327087,-0.29043710522505306,0.8493425117428588,0.3138435081685297,0.8252384681481129
20,COMPLETE,-0.52133549622256,35,2.0,1163,53,0.33962264150943394,-0.3646115712429182,-0.09359486050662369,0.16300374655620184,0.17183246110966224,11.345799274553974,-0.52133549622256,-0.7273871419515094,-0.4704796018706461,0.5073220338073666,0.3129836629406707,0.6353884287570818
21,COMPLETE,-0.675615881058321,45,2.0,1163,52,0.25,-0.4316588550189865,-0.11523393998149623,0.16169303982544173,-0.9137896166892217,17.84604119152728,-0.675615881058321,-0.8863050596882106,-0.46221693137623265,0.5020731984171883,0.29492691315563196,0.5683411449810135
22,COMPLETE,-0.52133549622256,35,2.0,1163,53,0.33962264150943394,-0.3646115712429182,-0.09359486050662369,0.16300374655620184,0.17183246110966224,11.345799274553974,-0.52133549622256,-0.7273871419515094,-0.4704796018706461,0.5073220338073666,0.3129836629406707,0.6353884287570818
23,COMPLETE,-0.9343479956861482,50,1.5,1163,53,0.3018867924528302,-0.4556363943708851,-0.12345910509554048,0.13167592607266804,-0.7405847086928091,16.656297239066532,-0.9343479956861482,-1.2004062998188867,-0.48052989434246973,0.3645241578018316,0.17540842648323302,0.5443636056291149
24,COMPLETE,-0.1661574407159928,40,2.0,1163,57,0.38596491228070173,-0.17476153185188714,-0.04076646119197658,0.16679894941404566,0.05756740584684023,10.310677538255392,-0.1661574407159928,-0.23258335427327087,-0.29043710522505306,0.8493425117428588,0.3138435081685297,0.8252384681481129
25,COMPLETE,-0.4289155479273714,35,2.5,1163,53,0.33962264150943394,-0.3495365796522599,-0.0889778274347991,0.17957121787742983,-0.20903729862085935,10.69902736512703,-0.4289155479273714,-0.5884565143362848,-0.45039735313374807,0.5823597002920379,0.39724849527085127,0.6504634203477401
26,COMPLETE,-0.2745257866518272,40,1.5,1163,57,0.40350877192982454,-0.21475678055404668,-0.051036727754027345,0.14994339010104626,0.3301113689889804,12.741619956278074,-0.2745257866518272,-0.38908612224815514,-0.3026565560087988,0.773921468941679,0.23387790197764402,0.7852432194459533
27,COMPLETE,-0.39580634292307804,30,2.0,1163,66,0.3484848484848485,-0.3018000484903308,-0.07488996794221126,0.16307583298441525,0.13382613809655336,11.175754781879297,-0.39580634292307804,-0.5575156921030509,-0.4291061696993612,0.6396835320705558,0.29664660361135,0.6981999515096692
28,COMPLETE,-0.27914225804611764,40,2.5,1163,57,0.3508771929824561,-0.26156219630546795,-0.0635898138372335,0.17831907432743616,-0.1543005080356675,10.505722552517954,-0.27914225804611764,-0.3854294826442898,-0.3534890248807083,0.739403157301886,0.3585554600171969,0.738437803694532
29,COMPLETE,-0.52133549622256,35,2.0,1163,53,0.33962264150943394,-0.3646115712429182,-0.09359486050662369,0.16300374655620184,0.17183246110966224,11.345799274553974,-0.52133549622256,-0.7273871419515094,-0.4704796018706461,0.5073220338073666,0.3129836629406707,0.6353884287570818
30,COMPLETE,-0.7420738737829417,25,1.5,1163,75,0.32,-0.4578976454309738,-0.12424934771620488,0.16123036469246085,0.06326565564669137,11.138069554549382,-0.7420738737829417,-1.0111106926490028,-0.5645203363311715,0.5437222973757794,0.26827171109200343,0.5421023545690262
31,COMPLETE,-0.5869141001762742,50,2.0,1163,53,0.3018867924528302,-0.37202115004128433,-0.09589572083942843,0.15198011663266153,-0.5631816412465058,12.838098029083769,-0.5869141001762742,-0.7749053708067836,-0.42459646152479846,0.5557956586529931,0.2691315563198624,0.6279788499587157
32,COMPLETE,-0.5869141001762742,50,2.0,1163,53,0.3018867924528302,-0.37202115004128433,-0.09589572083942843,0.15198011663266153,-0.5631816412465058,12.838098029083769,-0.5869141001762742,-0.7749053708067836,-0.42459646152479846,0.5557956586529931,0.2691315563198624,0.6279788499587157
33,COMPLETE,-0.675615881058321,45,2.0,1163,52,0.25,-0.4316588550189865,-0.11523393998149623,0.16169303982544173,-0.9137896166892217,17.84604119152728,-0.675615881058321,-0.8863050596882106,-0.46221693137623265,0.5020731984171883,0.29492691315563196,0.5683411449810135
34,COMPLETE,-0.34652518702593693,30,2.5,1163,66,0.3181818181818182,-0.3040550848876129,-0.07553821124573346,0.17986639903503485,-0.21916087169340778,10.353506712171836,-0.34652518702593693,-0.4782423063769865,-0.42305695104868457,0.6986896963519132,0.38005159071367156,0.6959449151123871
35,COMPLETE,-0.4369501511910578,55,1.5,1163,52,0.34615384615384615,-0.278365393883685,-0.06824858181603533,0.13949071405327063,-0.010024089560776533,15.04618405120339,-0.4369501511910578,-0.6016071356919366,-0.43197168489140536,0.6652685588082113,0.19174548581255374,0.721634606116315
36,COMPLETE,-0.5869141001762742,50,2.0,1163,53,0.3018867924528302,-0.37202115004128433,-0.09589572083942843,0.15198011663266153,-0.5631816412465058,12.838098029083769,-0.5869141001762742,-0.7749053708067836,-0.42459646152479846,0.5557956586529931,0.2691315563198624,0.6279788499587157
37,COMPLETE,-0.2745257866518272,40,1.5,1163,57,0.40350877192982454,-0.21475678055404668,-0.051036727754027345,0.14994339010104626,0.3301113689889804,12.741619956278074,-0.2745257866518272,-0.38908612224815514,-0.3026565560087988,0.773921468941679,0.23387790197764402,0.7852432194459533
38,COMPLETE,-0.6280208692512145,25,2.5,1163,75,0.28,-0.4714425529561157,-0.12903773191316192,0.1908658441423763,-0.22224573637753578,8.652728219866452,-0.6280208692512145,-0.8443314431821048,-0.6082517635623748,0.5851674040410167,0.412725709372313,0.5285574470438843
39,COMPLETE,-0.5365890762210095,15,2.0,1163,72,0.375,-0.4335454986362959,-0.1158711688532994,0.19413236235876144,-0.6787965142817295,10.025270979885622,-0.5365890762210095,-0.7076804478082211,-0.5930778252821615,0.611705755257849,0.42562338779019776,0.5664545013637041
