trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
27,COMPLETE,-0.3220525539741381,30,1.5,1163,37,0.35135135135135137,-0.20738169293804143,-0.0491125658482604,0.1300818113370299,-0.017298224268511585,21.196931799538667,-0.3220525539741381,-0.4434488001369259,-0.3958480657446679,0.7484545686386804,0.177128116938951,0.7926183070619586
28,COMPLETE,1.0529030351565012,35,2.0,1163,34,0.4411764705882353,1.4201892774113367,0.21108006706823557,0.20066920372392133,2.5947441627363697,26.32375074000924,1.0529030351565012,1.9065427184605268,-0.19253277130576796,3.0223365112814706,0.3250214961306965,2.4201892774113367
29,COMPLETE,0.7205480368637827,25,2.0,1163,47,0.3617021276595745,0.8484414428147828,0.14238298126711557,0.21697240768859677,1.7074136459033051,23.934788171910345,0.7205480368637827,1.186412715984577,-0.35205165476857325,1.9665763435176082,0.3310404127257094,1.8484414428147828
30,COMPLETE,0.525359924032704,35,1.5,1163,34,0.4411764705882353,0.3445279518517941,0.0662490080935163,0.140885108628773,1.0107698233097935,17.903887915863198,0.525359924032704,0.8240787687445237,-0.1675502790333866,1.6503901941372559,0.20378331900257954,1.344527951851794
31,COMPLETE,1.0529030351565012,35,2.0,1163,34,0.4411764705882353,1.4201892774113367,0.21108006706823557,0.20066920372392133,2.5947441627363697,26.32375074000924,1.0529030351565012,1.9065427184605268,-0.19253277130576796,3.0223365112814706,0.3250214961306965,2.4201892774113367
32,COMPLETE,0.5906077241540442,30,2.0,1163,37,0.40540540540540543,0.56773517119753,0.10233065185041967,0.19730312044654646,2.4486937649266394,27.997223325416503,0.5906077241540442,0.9999282361390811,-0.35002655597821397,1.8340850895005416,0.3310404127257094,1.56773517119753
33,COMPLETE,0.7205480368637827,25,2.0,1163,47,0.3617021276595745,0.8484414428147828,0.14238298126711557,0.21697240768859677,1.7074136459033051,23.934788171910345,0.7205480368637827,1.186412715984577,-0.35205165476857325,1.9665763435176082,0.3310404127257094,1.8484414428147828
34,COMPLETE,0.525359924032704,35,1.5,1163,34,0.4411764705882353,0.3445279518517941,0.0662490080935163,0.140885108628773,1.0107698233097935,17.903887915863198,0.525359924032704,0.8240787687445237,-0.1675502790333866,1.6503901941372559,0.20378331900257954,1.344527951851794
35,COMPLETE,0.9550521860097125,40,2.0,1163,31,0.45161290322580644,1.0772746138507294,0.1716419093307715,0.18307307554197022,2.9405096114604543,33.605567374053095,0.9550521860097125,1.722331964708571,-0.2383832916499391,2.7853550859742446,0.2828890799656062,2.0772746138507294
36,COMPLETE,0.9550521860097125,40,2.0,1163,31,0.45161290322580644,1.0772746138507294,0.1716419093307715,0.18307307554197022,2.9405096114604543,33.605567374053095,0.9550521860097125,1.722331964708571,-0.2383832916499391,2.7853550859742446,0.2828890799656062,2.0772746138507294
37,COMPLETE,0.5697170863395993,40,1.5,1163,31,0.45161290322580644,0.36896110153701134,0.07041789599467085,0.13550835168645456,0.6347601340636693,17.59147421874531,0.5697170863395993,0.868418873218258,-0.19890734623392803,1.7298020935884464,0.20722269991401548,1.3689611015370113
38,COMPLETE,0.6488340728415772,20,2.0,1163,57,0.3157894736842105,0.7717901958848723,0.13194734112575546,0.2318459528435408,1.6434218846943445,19.355672961502236,0.6488340728415772,1.0752985224662608,-0.3961485392513333,1.7469591811304814,0.38779019776440243,1.7717901958848723
39,COMPLETE,-0.3220525539741381,30,1.5,1163,37,0.35135135135135137,-0.20738169293804143,-0.0491125658482604,0.1300818113370299,-0.017298224268511585,21.196931799538667,-0.3220525539741381,-0.4434488001369259,-0.3958480657446679,0.7484545686386804,0.177128116938951,0.7926183070619586
