trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
13,COMPLETE,0.10407286616771182,40,2.0,1163,32,0.46875,0.009268048014172692,0.002000960152080067,0.18738616079131026,0.4168943944829255,17.23920662698402,0.10407286616771182,0.15074470941616108,-0.2861777381607834,1.0791867295699034,0.24333619948409285,1.0092680480141727
14,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
15,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
16,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
17,COMPLETE,0.47671163558627083,30,1.5,1163,37,0.40540540540540543,0.3973792522119277,0.07519403284618797,0.1894913572300652,0.9278801454552724,18.019811916243064,0.47671163558627083,0.7324063573792775,-0.37632809153223445,1.6174688611430366,0.20894239036973344,1.3973792522119277
18,COMPLETE,0.385939936717854,20,2.0,1163,45,0.4666666666666667,0.33383881184287967,0.06440650180189533,0.2298439955197242,0.521467807820818,12.078800373503313,0.385939936717854,0.5775681257506776,-0.31844024145172667,1.4200884143534478,0.3112639724849527,1.3338388118428797
19,COMPLETE,0.33604815915133585,25,1.5,1163,45,0.4444444444444444,0.23420607573135088,0.04665119506666038,0.18883575633492225,-0.17768609468723043,18.915981543840157,0.33604815915133585,0.4786331723028409,-0.2858733713570698,1.3372770462265275,0.19862424763542563,1.2342060757313509
20,COMPLETE,-0.10160031682605092,15,2.0,1163,72,0.375,-0.23131117522094125,-0.055407878476107286,0.25103889842002103,0.09717885073474496,9.69344918668295,-0.10160031682605092,-0.14371997445918314,-0.6197393640129019,0.8970452924151355,0.37833190025795355,0.7686888247790588
21,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
22,COMPLETE,0.33604815915133585,25,1.5,1163,45,0.4444444444444444,0.23420607573135088,0.04665119506666038,0.18883575633492225,-0.17768609468723043,18.915981543840157,0.33604815915133585,0.4786331723028409,-0.2858733713570698,1.3372770462265275,0.19862424763542563,1.2342060757313509
23,COMPLETE,0.049476467462946504,15,1.5,1163,72,0.4027777777777778,-0.07062771686179559,-0.01574571090541721,0.2344521127611556,0.08255337509452465,11.793306183410262,0.049476467462946504,0.07048897236247817,-0.5168869821721926,1.0199684647363623,0.30180567497850386,0.9293722831382044
24,COMPLETE,0.04428552853231161,35,1.5,1163,37,0.40540540540540543,-0.038129137318851036,-0.008388111990660141,0.1819332184242658,0.5877287663377493,18.882882983510473,0.04428552853231161,0.06411880895108767,-0.3096432346699467,1.0325137736826384,0.19174548581255374,0.961870862681149
25,COMPLETE,0.385939936717854,20,2.0,1163,45,0.4666666666666667,0.33383881184287967,0.06440650180189533,0.2298439955197242,0.521467807820818,12.078800373503313,0.385939936717854,0.5775681257506776,-0.31844024145172667,1.4200884143534478,0.3112639724849527,1.3338388118428797
26,COMPLETE,0.41460845522977885,10,1.5,1163,71,0.4507042253521127,0.3910110370059483,0.07413040991204078,0.24484226736888054,-0.08040749610734246,9.256981245518578,0.41460845522977885,0.5978582963580472,-0.42482416243859866,1.3498706357070902,0.351676698194325,1.3910110370059483
27,COMPLETE,-0.056909954876998285,25,2.0,1163,45,0.4444444444444444,-0.19008502895396961,-0.044654276915635394,0.24505815482887025,-4.325216770512189,89.28723959485127,-0.056909954876998285,-0.07277542587032548,-0.39721101313632134,0.9049859800763387,0.2691315563198624,0.8099149710460304
28,COMPLETE,0.049476467462946504,15,1.5,1163,72,0.4027777777777778,-0.07062771686179559,-0.01574571090541721,0.2344521127611556,0.08255337509452465,11.793306183410262,0.049476467462946504,0.07048897236247817,-0.5168869821721926,1.0199684647363623,0.30180567497850386,0.9293722831382044
29,COMPLETE,0.04428552853231161,35,1.5,1163,37,0.40540540540540543,-0.038129137318851036,-0.008388111990660141,0.1819332184242658,0.5877287663377493,18.882882983510473,0.04428552853231161,0.06411880895108767,-0.3096432346699467,1.0325137736826384,0.19174548581255374,0.961870862681149
30,COMPLETE,0.19384479776718594,30,2.5,1163,37,0.40540540540540543,0.08788402670585582,0.018419612510177652,0.22671768637307857,0.05343871118633921,13.675667388033931,0.19384479776718594,0.27757278869977786,-0.44277609719104283,1.204192321031737,0.3284608770421324,1.0878840267058558
31,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
32,COMPLETE,0.6743659716909912,20,1.5,1163,45,0.5111111111111111,0.7019113585260248,0.12212088560512635,0.20064724269538606,0.37751730345218126,16.108043899029408,0.6743659716909912,1.0282321736308406,-0.22075086787810005,1.8705562092442978,0.22098022355975924,1.7019113585260248
33,COMPLETE,0.049476467462946504,15,1.5,1163,72,0.4027777777777778,-0.07062771686179559,-0.01574571090541721,0.2344521127611556,0.08255337509452465,11.793306183410262,0.049476467462946504,0.07048897236247817,-0.5168869821721926,1.0199684647363623,0.30180567497850386,0.9293722831382044
34,COMPLETE,0.33604815915133585,25,1.5,1163,45,0.4444444444444444,0.23420607573135088,0.04665119506666038,0.18883575633492225,-0.17768609468723043,18.915981543840157,0.33604815915133585,0.4786331723028409,-0.2858733713570698,1.3372770462265275,0.19862424763542563,1.2342060757313509
35,COMPLETE,0.19087721355330312,10,2.0,1163,71,0.36619718309859156,0.07635205354782304,0.01607063236978723,0.2581483127552893,-0.037760024806713324,7.896918172509629,0.19087721355330312,0.272357941327543,-0.48195865448825337,1.149339150260228,0.4230438521066208,1.076352053547823
36,COMPLETE,0.049476467462946504,15,1.5,1163,72,0.4027777777777778,-0.07062771686179559,-0.01574571090541721,0.2344521127611556,0.08255337509452465,11.793306183410262,0.049476467462946504,0.07048897236247817,-0.5168869821721926,1.0199684647363623,0.30180567497850386,0.9293722831382044
37,COMPLETE,0.385939936717854,20,2.0,1163,45,0.4666666666666667,0.33383881184287967,0.06440650180189533,0.2298439955197242,0.521467807820818,12.078800373503313,0.385939936717854,0.5775681257506776,-0.31844024145172667,1.4200884143534478,0.3112639724849527,1.3338388118428797
38,COMPLETE,0.35311447993715517,30,3.0,1163,37,0.43243243243243246,0.30605318576846297,0.059562344015822166,0.2576463346236797,0.20414577477165696,9.528513857788125,0.35311447993715517,0.5143262728516225,-0.4632161010709387,1.489434136356396,0.4316423043852107,1.306053185768463
39,COMPLETE,0.41460845522977885,10,1.5,1163,71,0.4507042253521127,0.3910110370059483,0.07413040991204078,0.24484226736888054,-0.08040749610734246,9.256981245518578,0.41460845522977885,0.5978582963580472,-0.42482416243859866,1.3498706357070902,0.351676698194325,1.3910110370059483
