trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
0,COMPLETE,0.47046881776645283,30,3.5,1163,42,0.2857142857142857,0.4141021701682155,0.0779691383013672,0.20291572330911697,1.1735355858536929,12.18355240813557,0.47046881776645283,0.7491800407248862,-0.30558081210182686,1.6447387991457967,0.39552880481513325,1.4141021701682155
1,COMPLETE,0.9614675661280855,50,2.5,1163,30,0.3333333333333333,1.0859597683206994,0.1727016250206388,0.18287085736634406,1.944892863095641,17.411330760324994,0.9614675661280855,1.6830931946017609,-0.28440375632959813,2.6203644671562873,0.29664660361135,2.0859597683206994
2,COMPLETE,-0.1397018781981987,15,1.5,1163,64,0.3125,-0.1761904790559662,-0.041126605564919316,0.18245971593298416,1.1456274893052674,15.171056931058049,-0.1397018781981987,-0.21038668002216665,-0.317959226098379,0.9030950799864488,0.3061049011177988,0.8238095209440338
3,COMPLETE,0.17892939788034976,10,3.5,1163,83,0.3253012048192771,0.0721409975684637,0.015207955988172595,0.22637258130179888,0.8594506107805996,9.810054352856065,0.17892939788034976,0.27530272699658287,-0.48087143528878595,1.1743253249765484,0.4995700773860705,1.0721409975684637
4,COMPLETE,0.7121462852539635,40,3.0,1163,30,0.36666666666666664,0.6581837829991763,0.11580993653465632,0.17525409439063094,1.2849226377628076,12.325224928554,0.7121462852539635,1.1728709714246246,-0.2345601019279373,2.276520044958533,0.2880481513327601,1.6581837829991763
5,COMPLETE,0.17892939788034976,10,3.5,1163,83,0.3253012048192771,0.0721409975684637,0.015207955988172595,0.22637258130179888,0.8594506107805996,9.810054352856065,0.17892939788034976,0.27530272699658287,-0.48087143528878595,1.1743253249765484,0.4995700773860705,1.0721409975684637
6,COMPLETE,0.6740427575388276,55,2.0,1163,32,0.28125,0.47770677137451956,0.08829480000196255,0.13987686231063556,2.169384417449886,29.173964034432082,0.6740427575388276,1.1176704655038696,-0.22948054954470565,2.007202911861895,0.1943250214961307,1.4777067713745196
7,COMPLETE,0.3659287566318173,20,1.5,1163,47,0.46808510638297873,0.21287786281855814,0.04270526441725875,0.1413889364591864,1.2599472904192692,16.20358631847287,0.3659287566318173,0.5772649888210736,-0.14940351893180315,1.40636188206352,0.2175408426483233,1.2128778628185581
8,COMPLETE,0.2825195662454006,25,2.5,1163,42,0.38095238095238093,0.17794645448880275,0.036123574088807064,0.1866438664172823,1.2590083951659534,12.284684800973077,0.2825195662454006,0.4480498548155657,-0.2800830889324658,1.3342630191068972,0.33963886500429924,1.1779464544888028
9,COMPLETE,0.6685694947475217,30,2.0,1163,42,0.3333333333333333,0.5744396183867584,0.10335040910284476,0.167946142986207,1.8697057594311512,19.069901803693334,0.6685694947475217,1.1218632736169993,-0.2258429659228952,1.8691134408258692,0.27343078245915736,1.5744396183867584
10,COMPLETE,0.8351384402965941,60,2.5,1163,20,0.35,0.7282366659439279,0.12585925327368908,0.156393289408041,2.3785341482536837,24.44164988728384,0.8351384402965941,1.4587190335152649,-0.26259908181513647,2.7339139775723162,0.235597592433362,1.7282366659439279
