trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
19,COMPLETE,-0.23411468962273263,40,2.0,1163,35,0.2857142857142857,-0.22030598593687112,-0.05249387109545178,0.16930355494753152,0.5806043090326745,21.919875769198484,-0.23411468962273263,-0.332597454630944,-0.4279717248510786,0.6850416474892339,0.20808254514187446,0.7796940140631289
20,COMPLETE,-0.3396387211194019,60,3.0,1163,36,0.2222222222222222,-0.3110964979288622,-0.07757301586836662,0.18634669890832944,-0.5384539226086227,15.769685217982879,-0.3396387211194019,-0.45764664724110665,-0.4682592352459912,0.65254358775127,0.28030954428202925,0.6889035020711378
21,COMPLETE,0.29605319164581306,40,3.0,1163,35,0.34285714285714286,0.2010441254077333,0.04049240756480699,0.20411199793190768,0.550447086751775,12.954938036431871,0.29605319164581306,0.4400338375731887,-0.3651483680907607,1.3957900623705486,0.3422184006878762,1.2010441254077333
22,COMPLETE,0.025321914477454355,35,3.0,1163,38,0.34210526315789475,-0.07683049759028815,-0.017172839578673327,0.21342953418293217,0.2861284190996986,14.321633847082062,0.025321914477454355,0.03660247885981179,-0.560248705516839,1.004717789343528,0.32588134135855545,0.9231695024097119
23,COMPLETE,-0.26785320962325015,45,2.5,1163,40,0.325,-0.25890793553638847,-0.06286152089790542,0.1812207501651779,0.4048846811472173,16.162677085891968,-0.26785320962325015,-0.37805801572570347,-0.41366623561487714,0.6586728524590906,0.28116938950988823,0.7410920644636115
24,COMPLETE,-0.12589114779656338,30,3.5,1163,44,0.25,-0.24469149727856943,-0.05899513717885663,0.24468100209664914,-0.14035023319683335,12.000674629105403,-0.12589114779656338,-0.17498250763729897,-0.5268690416839508,0.8868976994264677,0.4419604471195185,0.7553085027214306
25,COMPLETE,-0.07637035454400512,50,3.0,1163,36,0.3333333333333333,-0.13074370263678858,-0.02990449000225326,0.18164399420173838,0.07179023592176675,11.409724968994404,-0.07637035454400512,-0.10803376554324978,-0.46721690017377504,0.8659662101049781,0.3035253654342218,0.8692562973632114
26,COMPLETE,0.04190401820069864,40,2.5,1163,35,0.3142857142857143,-0.04583540533611674,-0.010114971579054055,0.19091598398348075,0.4299643618067666,16.699767062873757,0.04190401820069864,0.06065975656452124,-0.3893567540750277,1.019004377435528,0.2820292347377472,0.9541645946638833
27,COMPLETE,0.03766496770436589,25,3.0,1163,47,0.2978723404255319,-0.09218906023966988,-0.020739123307142338,0.24620727767656403,0.285527669956296,10.818846014631502,0.03766496770436589,0.054571081395317834,-0.46190764565720654,0.9928816317066795,0.4299226139294927,0.9078109397603301
28,COMPLETE,0.19144726858050812,35,3.5,1163,38,0.34210526315789475,0.08419759583990083,0.017670842840666445,0.2323377077305457,0.13234144069197554,12.813059774712835,0.19144726858050812,0.2775576645323358,-0.45947958515229836,1.2152786865667884,0.40240756663800514,1.0841975958399008
29,COMPLETE,-0.12589114779656338,30,3.5,1163,44,0.25,-0.24469149727856943,-0.05899513717885663,0.24468100209664914,-0.14035023319683335,12.000674629105403,-0.12589114779656338,-0.17498250763729897,-0.5268690416839508,0.8868976994264677,0.4419604471195185,0.7553085027214306
30,COMPLETE,-0.0924716673029945,45,3.0,1163,40,0.35,-0.15825826652398822,-0.036642060963854806,0.19608709130686497,0.2198182221066414,14.248247501704547,-0.0924716673029945,-0.13117778068409638,-0.44995196480260025,0.8400115760319072,0.3310404127257094,0.8417417334760118
31,COMPLETE,0.29605319164581306,40,3.0,1163,35,0.34285714285714286,0.2010441254077333,0.04049240756480699,0.20411199793190768,0.550447086751775,12.954938036431871,0.29605319164581306,0.4400338375731887,-0.3651483680907607,1.3957900623705486,0.3422184006878762,1.2010441254077333
32,COMPLETE,0.29605319164581306,40,3.0,1163,35,0.34285714285714286,0.2010441254077333,0.04049240756480699,0.20411199793190768,0.550447086751775,12.954938036431871,0.29605319164581306,0.4400338375731887,-0.3651483680907607,1.3957900623705486,0.3422184006878762,1.2010441254077333
33,COMPLETE,-0.2851351224672008,50,2.5,1163,36,0.3055555555555556,-0.24628606184806467,-0.05942595119953309,0.1663523645619887,0.12388058639147916,12.777757727881276,-0.2851351224672008,-0.3986973578150043,-0.43224948651313533,0.647180599134448,0.25623387790197766,0.7537139381519353
34,COMPLETE,-0.17245901887246418,45,3.5,1163,40,0.35,-0.23448497812459657,-0.056254322004679835,0.2090271608931386,0.062233494233053716,13.669817717670353,-0.17245901887246418,-0.24172268574201183,-0.4764556720447294,0.735638466207138,0.3757523645743766,0.7655150218754034
35,COMPLETE,0.025321914477454355,35,3.0,1163,38,0.34210526315789475,-0.07683049759028815,-0.017172839578673327,0.21342953418293217,0.2861284190996986,14.321633847082062,0.025321914477454355,0.03660247885981179,-0.560248705516839,1.004717789343528,0.32588134135855545,0.9231695024097119
36,COMPLETE,-0.06029059048564725,55,2.5,1163,32,0.40625,-0.10390330552273941,-0.02349109772324076,0.1660266527152794,0.22686276507849445,15.369483355577184,-0.06029059048564725,-0.0856600518174473,-0.21774500497913274,0.85877317997047,0.22527944969905417,0.8960966944772606
37,COMPLETE,0.2330716952019548,40,3.5,1163,35,0.34285714285714286,0.13320322904303694,0.027466022488221276,0.2151390696509704,0.4597938111139578,11.950891593737733,0.2330716952019548,0.3430520159950348,-0.37309885351466,1.2907928624668703,0.3860705073086844,1.133203229043037
38,COMPLETE,0.03766496770436589,25,3.0,1163,47,0.2978723404255319,-0.09218906023966988,-0.020739123307142338,0.24620727767656403,0.285527669956296,10.818846014631502,0.03766496770436589,0.054571081395317834,-0.46190764565720654,0.9928816317066795,0.4299226139294927,0.9078109397603301
39,COMPLETE,-0.06029059048564725,55,2.5,1163,32,0.40625,-0.10390330552273941,-0.02349109772324076,0.1660266527152794,0.22686276507849445,15.369483355577184,-0.06029059048564725,-0.0856600518174473,-0.21774500497913274,0.85877317997047,0.22527944969905417,0.8960966944772606
