trial,state,value,momentum_window,stop_multiplier,bars,total_trades,win_rate,total_return,annualized_return,annualized_volatility,return_skewness,return_kurtosis,sharpe_ratio,sortino_ratio,max_drawdown,profit_factor,exposure,final_equity
26,COMPLETE,-0.20946087029611316,45,2.0,1163,39,0.38461538461538464,-0.23718655727095295,-0.05697699347533214,0.19161553903501374,-0.9125993982192041,29.938335553136582,-0.20946087029611316,-0.2877142304024692,-0.4102879368288548,0.736431682925703,0.26397248495270853,0.762813442729047
27,COMPLETE,0.27604248290959876,55,3.0,1163,23,0.34782608695652173,0.18881958092821316,0.038188464159025326,0.23718692026727203,0.62015513159719,22.70537849434409,0.27604248290959876,0.4181963214456117,-0.3624244206465246,1.5339282972346215,0.39466895958727427,1.1888195809282132
28,COMPLETE,0.20147503178208181,50,2.5,1163,30,0.43333333333333335,0.09368656279535825,0.019594178714675614,0.24586804624116398,0.4290176434749819,20.03610916565984,0.20147503178208181,0.29902407132250197,-0.40835714023141034,1.3935890411188812,0.3998280309544282,1.0936865627953583
29,COMPLETE,-0.4574591454940106,35,2.0,1163,44,0.2727272727272727,-0.4225290141602973,-0.11217346870987588,0.21114495305421951,-0.15074573150585943,25.163767702118907,-0.4574591454940106,-0.6384508941656829,-0.521105379626294,0.5811893861261218,0.3035253654342218,0.5774709858397027
30,COMPLETE,0.27604248290959876,55,3.0,1163,23,0.34782608695652173,0.18881958092821316,0.038188464159025326,0.23718692026727203,0.62015513159719,22.70537849434409,0.27604248290959876,0.4181963214456117,-0.3624244206465246,1.5339282972346215,0.39466895958727427,1.1888195809282132
31,COMPLETE,0.3230397350321263,55,2.5,1163,23,0.391304347826087,0.24602161672788303,0.048814244869554324,0.2266972092333695,0.6786163155106525,26.05475427765032,0.3230397350321263,0.491039886912605,-0.29870421088531074,1.5969235320087702,0.352536543422184,1.246021616727883
32,COMPLETE,0.20147503178208181,50,2.5,1163,30,0.43333333333333335,0.09368656279535825,0.019594178714675614,0.24586804624116398,0.4290176434749819,20.03610916565984,0.20147503178208181,0.29902407132250197,-0.40835714023141034,1.3935890411188812,0.3998280309544282,1.0936865627953583
33,COMPLETE,0.3230397350321263,55,2.5,1163,23,0.391304347826087,0.24602161672788303,0.048814244869554324,0.2266972092333695,0.6786163155106525,26.05475427765032,0.3230397350321263,0.491039886912605,-0.29870421088531074,1.5969235320087702,0.352536543422184,1.246021616727883
34,COMPLETE,0.20147503178208181,50,2.5,1163,30,0.43333333333333335,0.09368656279535825,0.019594178714675614,0.24586804624116398,0.4290176434749819,20.03610916565984,0.20147503178208181,0.29902407132250197,-0.40835714023141034,1.3935890411188812,0.3998280309544282,1.0936865627953583
35,COMPLETE,0.1774877585291692,45,2.5,1163,39,0.358974358974359,0.0660968284731751,0.013965097700058271,0.24116766284063504,0.6323046766887334,21.527353716419196,0.1774877585291692,0.26616308980641673,-0.46899861099278584,1.3242754722861945,0.39208942390369733,1.066096828473175
36,COMPLETE,0.27604248290959876,55,3.0,1163,23,0.34782608695652173,0.18881958092821316,0.038188464159025326,0.23718692026727203,0.62015513159719,22.70537849434409,0.27604248290959876,0.4181963214456117,-0.3624244206465246,1.5339282972346215,0.39466895958727427,1.1888195809282132
37,COMPLETE,0.11812819388011238,60,3.5,1163,23,0.34782608695652173,0.0038357443976402283,0.0008298871455885148,0.22969414374864805,0.46657706031636614,25.171742952094675,0.11812819388011238,0.17430582221206964,-0.42400477386361624,1.2198483244222906,0.36801375752364573,1.0038357443976402
38,COMPLETE,-0.050632017091217535,45,1.5,1163,39,0.41025641025641024,-0.10730588905805039,-0.02429573066040358,0.17627112463200492,-0.9341319422242157,39.169042196807034,-0.050632017091217535,-0.07076597665660316,-0.3335256649976478,0.8832382760950188,0.1883061049011178,0.8926941109419496
39,COMPLETE,-0.13994359780930943,55,2.0,1163,23,0.391304347826087,-0.16782913660082588,-0.03902615802359355,0.17447894321467478,-1.265022287820617,38.07393117466129,-0.13994359780930943,-0.19224893093599982,-0.27071576693253063,0.8217180928390762,0.22527944969905417,0.8321708633991741
