entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-04-09,2020-04-13,2020-04-14,64.7151632715521,67.5347430495296,1542.9185312261782,149.77533699450822,156.30090982907632,0.04044305642888468,2,momentum_exit
2020-04-14,2020-04-15,2020-06-11,68.11359919874643,81.30743767721194,1525.223658059171,155.83270940023237,186.01804128218288,0.19012769334230928,41,intraday_stop
2020-09-14,2020-09-15,2020-09-17,114.67806966043925,106.33382391776887,1078.153382100744,185.46082298578094,171.96625783297122,-0.0755398957668606,3,momentum_exit
2020-10-06,2020-10-07,2020-10-08,111.08257884073628,112.66230189587499,1028.971020405852,171.45113174859887,173.88936561460596,0.011183053035338064,2,momentum_exit
2020-10-08,2020-10-09,2020-10-22,111.72221622412157,111.45257694188226,1034.5210630869478,173.36847884791214,172.9500575725438,-0.005401756678691472,10,intraday_stop
2020-11-05,2020-11-06,2020-11-10,114.86620819105919,112.17707763232374,1000.7700101705072,172.43198450942086,168.39518268449763,-0.026336359478433047,3,momentum_exit
2020-11-13,2020-11-16,2020-11-24,115.44870691157024,110.58492126546234,969.4969496043511,167.89075377980117,160.81761575865463,-0.04499871555138368,7,momentum_exit
2020-11-25,2020-11-27,2021-01-04,113.16728597859581,124.32676306479988,944.5361299735923,160.3358855067565,176.14667945605476,0.09531955579048668,25,intraday_stop
2021-01-20,2021-01-21,2021-01-29,129.8943322047019,129.05110379074208,901.3430527708985,175.61903089053487,174.4789737813023,-0.00946770997842461,7,intraday_stop
2021-02-01,2021-02-02,2021-02-18,131.76801136085197,123.9872664053857,880.1140683681562,173.95632083937127,163.6844061928356,-0.06186744084130713,12,intraday_stop
2021-03-31,2021-04-01,2021-05-04,120.22973104227312,124.62714746988313,904.9014584337187,163.19408845087003,169.1629312588971,0.033470048818256215,23,intraday_stop
2021-06-09,2021-06-10,2021-07-19,123.70629386140669,139.0068030167878,908.906611478335,168.65620255817146,189.5163034536375,0.1203181574312544,27,intraday_stop
2021-08-12,2021-08-13,2021-08-19,145.30103817728678,141.45809163231115,866.9293693496321,188.94860608932308,183.95126125230297,-0.02936445097292617,5,gap_stop
2021-08-23,2021-08-24,2021-09-10,145.76920152361467,146.45269913163966,838.7699280436341,183.4002340094104,184.2601798686621,0.0016793503575678326,13,intraday_stop
2021-09-16,2021-09-17,2021-09-20,145.15475696069768,140.25842150679208,843.735018194929,183.70822725797214,177.51141273303787,-0.03662629191198363,2,momentum_exit
2021-10-18,2021-10-19,2021-10-29,143.38930715549284,143.1290780291779,822.839952809359,176.97967609978863,176.6584857167637,-0.004804913684940959,9,intraday_stop
2022-01-12,2022-01-13,2022-01-14,171.7009953087094,167.36398288031089,683.860543791914,176.1293040321403,171.680436515565,-0.028178941877606833,2,momentum_exit
2022-01-14,2022-01-18,2022-01-19,167.53005178287384,166.05506272277646,681.1361694585759,171.16616661087534,169.65916401329326,-0.01177345854481493,2,momentum_exit
2022-02-04,2022-02-07,2022-02-08,169.0638570704662,167.95865801143464,667.0100941937964,169.1509488440073,168.04518045130598,-0.009513093922004723,2,momentum_exit
2022-02-08,2022-02-09,2022-02-11,172.18379236064646,168.54550592037077,648.6936533868973,167.54179998065803,164.00159999614235,-0.02406246013306723,3,momentum_exit
