entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2021-03-01,2021-03-02,2021-03-03,263.46630775836803,258.02418522957663,462.7149295332359,182.86469104319266,179.08746402956123,-0.023589489554016296,2,momentum_exit
2021-03-11,2021-03-12,2021-03-15,266.79711637424987,266.7376434653385,446.1592607659428,178.5510063240308,178.51120474041758,-0.0032177533601599473,2,momentum_exit
2021-03-15,2021-03-16,2021-05-10,273.6766603955113,308.35395986578635,433.5443949714581,177.97647322347171,200.5276964505984,0.12333394837705658,39,intraday_stop
2021-05-14,2021-05-17,2021-07-19,310.82052071278764,334.6314131584542,428.8155619538125,199.927014384346,215.24273622141143,0.07338158285001883,44,gap_stop
2021-08-04,2021-08-05,2021-08-23,356.5093343422309,356.3110147999508,401.29472916473406,214.59797515434775,214.47859827383672,-0.003550121880947721,13,momentum_exit
2021-08-26,2021-08-27,2021-09-17,361.9217510386476,362.3196510484022,393.8901628569816,213.83612618714525,214.07121953660982,-0.0018993910837986627,15,intraday_stop
2021-11-01,2021-11-02,2021-11-03,328.4952901589308,324.63916248704476,433.14668256463347,213.42996775567136,210.92456439273667,-0.014699104114436978,2,momentum_exit
2021-11-04,2021-11-05,2021-11-12,337.34756183736033,327.3057558051871,415.58076837852803,210.29273843848983,204.0329662383518,-0.032673283807536535,6,momentum_exit
2021-11-12,2021-11-15,2021-11-18,341.34251378022515,336.76273183814124,397.2974864455335,203.42178411282498,200.69248033173713,-0.016372285166467937,4,momentum_exit
2021-11-19,2021-11-22,2021-11-30,346.01146236419726,323.6223568657099,385.51960733148655,200.09130465425815,187.14414591383803,-0.06750793251199172,6,intraday_stop
2021-12-09,2021-12-10,2021-12-14,329.6649914939151,325.19427696326966,377.3195196693409,186.5835543634221,184.05322257449927,-0.0165162705156795,3,momentum_exit
2021-12-27,2021-12-28,2022-01-10,343.61255025505903,318.67793802887775,356.0248110254177,183.50188990577885,170.18587899705147,-0.07534420415722265,10,intraday_stop
2022-03-18,2022-03-21,2022-04-11,212.63274839506389,213.63535242050233,531.9848026865855,169.67608604948165,170.47614120645014,0.0017055598919795134,16,intraday_stop
2022-04-19,2022-04-20,2022-04-21,211.75048946947976,199.8450653573932,535.1124309946349,169.96547877647572,160.40936811851455,-0.05905092065489981,2,momentum_exit
2022-05-19,2022-05-20,2022-05-27,193.2727689309171,189.69421013206528,551.6516429424797,159.928860775174,156.9676840140447,-0.021455630334052733,6,momentum_exit
2022-07-18,2022-07-19,2022-07-25,168.88687825903523,165.08815108459416,617.7605896991912,156.4974862586357,152.9774303495521,-0.025420860921510302,5,intraday_stop
2022-07-27,2022-07-28,2022-07-29,159.6579594985726,156.31731252016746,636.8580512360968,152.51918542588894,149.32790853908665,-0.023856602912771585,2,momentum_exit
2022-08-08,2022-08-09,2022-08-18,167.47925398956878,172.82233528191773,592.6329868170893,148.8805957826041,153.63032512024103,0.02881187196181867,8,momentum_exit
2022-08-23,2022-08-24,2022-08-25,159.20197311267086,163.74209262665752,641.4079819537991,153.1701244458918,157.53822778883466,0.025437052649176506,2,momentum_exit
2022-08-25,2022-08-26,2022-08-30,167.01336169441478,158.95411802499797,626.9610980910135,157.06632096570286,149.48707257456192,-0.05110604154481513,3,momentum_exit
2022-10-25,2022-10-26,2022-10-27,130.53368940019047,97.12707793561606,761.1791445104178,149.03928304113836,110.89665913774337,-0.2581521784605838,2,gap_stop
2022-11-25,2022-11-28,2022-12-07,109.81563553787952,112.49496864035662,671.2126611498605,110.56446744786497,113.2620709005958,0.021329873967748325,8,intraday_stop
2023-01-03,2023-01-04,2023-02-17,126.27113797211675,168.7382280890579,596.192159281745,112.92279360383915,150.90061283668658,0.33231373607078174,32,gap_stop
2023-03-10,2023-03-13,2023-04-25,176.41081677146727,206.84324518950598,568.55390837997,150.44858903388072,176.40230321173507,0.16899659912347698,31,intraday_stop
2023-09-11,2023-09-12,2023-09-13,303.6632644324003,299.7278803744034,386.1160470019781,175.87388892353218,173.59461651966961,-0.0159163834085283,2,momentum_exit
2023-09-13,2023-09-14,2023-09-27,304.06977984776057,288.20517915742323,379.46248777178715,173.0746126758763,164.04458140768418,-0.05501342900747941,10,intraday_stop
2023-09-28,2023-09-29,2023-10-25,304.704216042569,303.0498183559019,357.8403276520152,163.55318475843498,162.66516944303945,-0.00840876274490654,19,intraday_stop
2023-10-31,2023-11-01,2023-11-06,299.2223365843718,313.22938992076604,361.3319929763957,162.17790483162744,169.76969957827643,0.043675792178268225,4,momentum_exit
2023-11-10,2023-11-13,2023-11-30,323.36040926035906,322.2547559801849,348.962846515691,169.26115329896055,168.68240542509707,-0.006404524222404118,13,intraday_stop
2023-12-07,2023-12-08,2023-12-12,320.27745110653814,321.77432544730783,350.06547304887084,168.17711614274532,168.96312217903971,0.0016641732920228414,3,momentum_exit
2023-12-12,2023-12-13,2023-12-14,331.02307290083434,330.9438487443071,339.26535801372916,168.45699200775948,168.41667499001818,-0.0032341210435405943,2,momentum_exit
2023-12-14,2023-12-15,2024-03-11,329.0999691679317,478.6672353983323,340.1442265491759,167.91218170497567,244.22384483849712,0.450116770521517,58,intraday_stop
2024-04-03,2024-04-04,2024-04-17,512.4676419362434,490.8225449184404,316.75791242189246,243.49227066524148,233.2078870469486,-0.04510598790561682,10,intraday_stop
2024-05-23,2024-05-24,2024-05-31,464.04111742441904,452.1063906938718,334.03550176761223,232.50931124950392,226.52937760165742,-0.028637579671337288,5,intraday_stop
2024-08-09,2024-08-12,2024-09-09,513.4135489736507,502.78490166446124,293.2669096556566,225.85080732426846,221.17526149898964,-0.023635416118446106,20,momentum_exit
2024-09-16,2024-09-17,2024-10-23,534.5246604241431,561.4118022865703,275.0265744989158,220.51272951247242,231.60474729920702,0.047154847832134195,27,intraday_stop
2024-10-25,2024-10-28,2024-10-31,578.67072146079,561.5635125814392,266.0246033469864,230.91097371768166,224.08456603292666,-0.0324698925819733,4,intraday_stop
2024-11-07,2024-11-08,2024-11-11,588.156055247851,583.0057385461188,253.2358741773304,223.41331920506968,221.45695177668978,-0.011725993908258792,2,momentum_exit
2024-11-13,2024-11-14,2024-11-18,573.6993404002395,553.8534284072965,256.5729241045913,220.7935759850471,213.1556904777195,-0.03748476276030832,3,momentum_exit
2024-11-20,2024-11-21,2024-11-22,566.2621066854078,560.32621328156,250.19883744203213,212.51718117024754,210.28945072701367,-0.013446695907024964,2,momentum_exit
2024-11-29,2024-12-02,2024-12-20,574.1963992934365,587.6752614717944,243.42371067695603,209.65952726003312,214.58113923077187,0.020408482160759522,15,gap_stop
2025-01-06,2025-01-07,2025-01-08,628.5931506928146,610.3830585744919,226.89648012248406,213.93835998195277,207.74065127542235,-0.031878328076135665,2,momentum_exit
2025-01-21,2025-01-22,2025-02-21,620.2343211513619,688.6624839449094,222.62377910109507,207.11836275437767,229.9689670514444,0.10700031813490263,22,intraday_stop
2025-05-02,2025-05-05,2025-07-16,588.8355064073843,699.2720635370679,259.58590128683505,229.2800934606762,272.28175328696216,0.1839934612832015,50,intraday_stop
2025-07-31,2025-08-01,2025-08-20,758.2448261685668,731.5505736240933,238.6794010685337,271.46613145984196,261.9090791459113,-0.03809537001959484,14,intraday_stop
2025-09-16,2025-09-17,2025-09-26,777.4419223006557,741.1234496529142,223.91771547500713,261.12452873409126,248.92600459685553,-0.04957092205964664,8,intraday_stop
2025-09-29,2025-09-30,2025-10-01,740.3245554260684,719.6183236513255,223.48787726802695,248.1803450723517,241.2389573940161,-0.03088085238538596,2,momentum_exit
2025-10-27,2025-10-28,2025-10-30,750.6776381609803,667.4142515632169,213.5992977051492,240.51632447121827,213.83882311846637,-0.11358088499278773,3,gap_stop
2025-12-02,2025-12-03,2026-01-06,642.7383158920676,658.3955464147172,221.1353747044661,213.1982674825648,218.3918187902553,0.02129171684257991,23,momentum_exit
2026-01-09,2026-01-12,2026-01-13,651.3680980277007,641.1263941859123,222.85159014739102,217.73762462513216,214.3140546446904,-0.01867178069285269,2,momentum_exit
2026-01-26,2026-01-27,2026-02-04,673.3888389297905,683.191321826833,211.53907232274665,213.672075449549,216.782487657299,0.011517830768033255,7,intraday_stop
2026-04-13,2026-04-14,2026-04-30,642.624350345733,618.7465567527638,224.21923906052982,216.13311425443135,208.10232318964145,-0.040040893346420026,13,gap_stop
2026-05-29,2026-06-01,2026-06-02,629.8162791560948,602.68138962268,219.6184910261406,207.4789512779401,198.5399660377057,-0.045950266221783886,2,momentum_exit
2026-06-03,2026-06-04,2026-06-05,623.0924785224576,586.0946365410465,211.78797161398444,197.9452382313022,186.19169137029553,-0.062195410394424444,2,intraday_stop
2026-07-01,2026-07-02,2026-07-06,607.9000244140625,594.8400268554688,203.57947628292058,185.63395290388422,181.64583170903214,-0.02441494369489683,2,momentum_exit
2026-07-07,2026-07-08,2026-07-23,614.3900146484375,608.4099731445312,196.5111260252753,181.10171039587476,179.33899336145902,-0.012699649234276356,12,gap_stop
2026-08-27,2026-08-28,2026-09-01,571.5499877929688,558.3499755859375,208.55776516131735,178.80178219811967,174.67233462911886,-0.026021439313727468,3,momentum_exit
2026-09-02,2026-09-03,2026-09-04,604.489990234375,616.77001953125,192.061743824678,174.14910247346495,177.6868882349289,0.017258334653915464,2,end_of_data
