entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-02-03,2020-02-04,2020-02-21,6.115938379346584,7.2403058053559155,16326.231310668192,149.77533699450822,177.31036100732163,0.18029596977207119,13,intraday_stop
2020-03-26,2020-03-27,2020-03-30,6.21834371533813,6.351664371055623,18952.445079529163,176.77922662587184,180.56935523405076,0.018380168018464094,2,momentum_exit
2020-04-06,2020-04-07,2020-04-08,6.897386723143072,6.551895643674328,17400.644209144022,180.0284585134295,171.01080748652646,-0.05293560324859481,2,momentum_exit
2020-04-08,2020-04-09,2020-05-27,6.76555762990454,8.139099535968189,16800.63963059831,170.4985434601065,205.11311733205724,0.1994161091147273,33,intraday_stop
2020-09-25,2020-09-28,2020-09-29,12.984003310472113,12.881695491175353,10500.033244328832,204.49869960664918,202.88734635099303,-0.010851431688110535,2,momentum_exit
2020-10-02,2020-10-05,2020-10-26,13.178909786872856,13.079984440104875,10232.490102686403,202.2795959375602,200.76121698999793,-0.010479359108561348,16,intraday_stop
2020-11-05,2020-11-06,2020-11-10,14.048893303720723,13.547809181879513,9498.24924920766,200.15983541139585,193.0207025852936,-0.038555825277199474,3,momentum_exit
2020-11-16,2020-11-17,2020-11-18,13.494044215080645,13.407169259990862,9507.52814611805,192.44250776976102,191.20355864869774,-0.009414243717162374,2,momentum_exit
2020-11-19,2020-11-20,2020-11-23,13.395970878679213,13.11443773189081,9486.972305654437,190.63080710007455,186.62446135001656,-0.023948807914681347,2,momentum_exit
2020-11-25,2020-11-27,2020-12-04,13.317309884312802,13.39445162015682,9314.465065120045,186.0654265182142,187.14322752358692,0.0027797329986525288,6,momentum_exit
2020-12-09,2020-12-10,2020-12-11,12.817278035078495,12.915131442843535,9704.745849759644,186.5826387242152,188.00710240355411,0.004616116176890728,2,momentum_exit
2020-12-14,2020-12-15,2020-12-16,13.38573457742504,13.368553568795045,9335.506879952634,187.443925861157,187.20333572475224,-0.004275193163057245,2,momentum_exit
2020-12-21,2020-12-22,2020-12-28,13.265718661021117,13.009998457672015,9379.693712298893,186.6425668708588,183.04470109566674,-0.022214532732472203,4,momentum_exit
2021-01-08,2021-01-11,2021-01-15,13.364820880051957,13.174835229375097,9103.321378701186,182.4963894598335,179.9021388066538,-0.017168277858917613,5,momentum_exit
2021-01-20,2021-01-21,2021-02-01,13.364570804688677,13.00078904025559,8947.200443050617,179.3632407373378,174.48099819147362,-0.030133830821246876,8,momentum_exit
2021-02-01,2021-02-02,2021-02-23,13.3448990521838,14.018679913027913,8690.378673537247,173.95833918540828,182.74145542098415,0.04734301909738958,15,gap_stop
2021-03-31,2021-04-01,2021-04-22,13.522368421618353,14.813235809900908,8982.354100451697,182.19405215961325,199.58659412703201,0.09218017152835656,15,intraday_stop
2021-05-24,2021-05-25,2021-07-15,15.708054812680162,19.249729617599034,8445.294829609804,198.98873113913277,243.85446301634374,0.2217978070267399,36,intraday_stop
2021-07-19,2021-07-20,2021-07-28,18.665437217414535,19.2524080782056,8683.57176232284,243.123995328826,250.7695007169334,0.0283572324863548,7,momentum_exit
2021-08-05,2021-08-06,2021-08-10,20.453255584823058,20.251952033949838,8149.259106144393,250.01831898737697,247.55760679479775,-0.012808152159465402,3,momentum_exit
2021-08-12,2021-08-13,2021-08-19,19.836388472220936,19.42680433496521,8295.05991512438,246.81604631513284,241.7197588769017,-0.02358177554501517,5,momentum_exit
2021-08-19,2021-08-20,2021-09-20,19.922088611384755,20.986753545712837,8064.605755318948,240.99568571002135,253.8748401453241,0.05028584061517494,21,intraday_stop
2021-09-22,2021-09-23,2021-09-28,22.067570844468374,21.144603190689022,7646.646086377855,253.11435635058024,242.5279458541424,-0.0446948357887158,4,momentum_exit
2021-10-18,2021-10-19,2021-12-06,22.20313265408627,28.866253182078506,7260.280355475675,241.80145175772458,314.36563637104763,0.29620376432870477,34,intraday_stop
2021-12-15,2021-12-16,2021-12-17,31.053899534566042,27.896871959169967,6728.6010600082955,313.4239519885083,281.5603833530801,-0.10435381359318585,2,momentum_exit
2022-02-15,2022-02-16,2022-02-23,26.176309687449518,22.832797167152304,7149.389930026496,280.7169673270599,244.86085521176426,-0.13034336615209885,5,intraday_stop
2022-03-18,2022-03-21,2022-04-06,26.428023517702794,24.859710266858784,6158.295636602401,244.12737286964216,229.64016789539457,-0.06216055768982065,13,gap_stop
2022-05-27,2022-05-31,2022-06-01,18.923448310065066,18.668214653926945,8065.911155066401,228.95227922471437,225.86424123342508,-0.016442796992246933,2,momentum_exit
2022-06-06,2022-06-07,2022-06-13,18.416963933581936,15.955703971257755,8151.45805025614,225.18766337651022,195.09337737601933,-0.13623610222392324,5,gap_stop
2022-06-23,2022-06-24,2022-06-28,16.454316515193973,16.85320941802592,7880.7678892676895,194.50897384918153,199.2243474190237,0.021174322258219913,3,momentum_exit
2022-07-18,2022-07-19,2022-07-26,16.440358091474902,16.842243731454445,8054.470526672106,198.6275695435798,203.4830336070418,0.02137633398322003,6,momentum_exit
2022-07-27,2022-07-28,2022-08-09,17.925232053707944,17.0772327377018,7545.174243790909,202.87349880841862,193.2760449115958,-0.05016137470781623,9,intraday_stop
2022-10-24,2022-10-25,2022-12-19,12.662613893025233,16.21641100036686,10145.1978685351,192.69708521640382,246.77804747431654,0.2768165221261254,39,intraday_stop
2023-01-17,2023-01-18,2023-04-24,17.62783226446367,26.957691440868356,9304.937724942516,246.0388221698503,376.25946009824395,0.524687726275179,67,momentum_exit
2023-04-24,2023-04-25,2023-04-26,27.02255529680181,26.94671176186849,9254.796427880627,375.1323723495721,374.07949763530405,-0.005793774493724757,2,momentum_exit
2023-04-26,2023-04-27,2023-08-02,27.306972360442714,43.83431882656086,9105.34093773932,372.9589399788827,598.689626534103,0.6004342133654565,67,intraday_stop
2023-08-21,2023-08-22,2023-08-23,48.04141493797538,45.77682532419549,8283.078929479907,596.8962477227177,568.7595859519888,-0.04999258255965322,2,momentum_exit
2023-08-23,2023-08-24,2023-08-25,50.118357922243646,45.2150511512951,7542.889622184003,567.0558627788926,511.57821014343403,-0.10053698824758217,2,intraday_stop
2023-08-28,2023-08-29,2023-09-15,46.575266020642104,43.7504909411266,7300.667181602595,510.0457741669684,479.1116600893269,-0.06346351234350722,13,intraday_stop
2023-10-06,2023-10-09,2023-10-17,44.75850060605626,43.605789380046765,7114.871609703193,477.6764778823692,465.37438931818764,-0.028672378310680258,7,intraday_stop
2023-10-19,2023-10-20,2023-10-23,41.81199826924351,41.15222663549808,7397.882209322869,463.9803571984128,456.65898795116095,-0.018727720233585488,2,momentum_exit
2023-10-23,2023-10-24,2023-10-26,42.99678817947999,41.775064849583806,7059.303452689167,455.29106287492186,442.3542892934712,-0.031324684359917976,3,momentum_exit
2023-11-06,2023-11-07,2023-11-09,45.63386613375853,47.378607266813916,6443.0104423728035,441.02921403847324,457.8912920477431,0.03512343641809745,3,momentum_exit
2023-11-09,2023-11-10,2023-11-30,47.411547124751294,47.0333938135465,6419.247395507019,456.51967559627707,452.87848610919656,-0.010947589582078976,14,intraday_stop
2023-12-07,2023-12-08,2023-12-12,46.51232056625321,45.96429952454466,6471.717314964567,451.5218855517051,446.20192965481993,-0.014742489782936574,3,momentum_exit
2023-12-18,2023-12-19,2023-12-20,49.33630646675969,49.5668939044448,6011.331351782684,444.8653287671869,446.9445350074126,0.0016642809078999399,2,momentum_exit
2023-12-21,2023-12-22,2024-02-20,49.10770498591239,67.68702208763534,6049.365841446841,445.6057096404407,614.1953389892986,0.3742093053651774,39,intraday_stop
2024-04-12,2024-04-15,2024-04-16,88.94409019243535,86.28367890740496,4589.816002291497,612.355512711747,594.0393152786829,-0.03281695973757104,2,momentum_exit
2024-05-03,2024-05-06,2024-05-10,89.23557056109705,90.14900450939767,4424.691953234817,592.2598665060059,598.3223622672917,0.007210039602512763,5,momentum_exit
2024-05-10,2024-05-13,2024-06-24,90.32169428450598,122.53864850380431,4403.003348744926,596.530083598493,809.3071195693917,0.3526272300814417,29,intraday_stop
