entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2021-03-31,2021-04-01,2021-04-22,13.572250366210938,14.867875984736852,8946.706032288366,182.14040133466108,199.5277736399408,0.09217990841964219,15,intraday_stop
2021-05-24,2021-05-25,2021-07-15,15.765999794006348,19.31631190436227,8411.775950288204,198.93008684920707,243.7267318880704,0.22151782401927234,36,intraday_stop
2021-07-19,2021-07-20,2021-07-28,18.729999542236328,19.319000244140625,8649.10670079653,242.99664682000827,250.63814169642976,0.028357208726424554,7,momentum_exit
2021-08-05,2021-08-06,2021-08-10,20.52400016784668,20.32200050354004,8116.915202043416,249.88735345370452,247.42793223467712,-0.012808144203529936,3,momentum_exit
2021-08-12,2021-08-13,2021-08-19,19.905000686645508,19.493999481201172,8262.13687302327,246.68676019603103,241.59313787449307,-0.02358179332255006,5,momentum_exit
2021-08-19,2021-08-20,2021-09-20,19.990999221801758,21.05550139290946,8032.5964476717,240.86944400167877,253.6955185389466,0.050094058013935516,21,intraday_stop
2021-09-22,2021-09-23,2021-09-28,22.139999389648438,21.214000701904297,7616.247481968265,252.93557190328323,242.3566191425274,-0.044694914051776946,4,momentum_exit
2021-10-18,2021-10-19,2021-12-06,22.275999069213867,28.960998943873815,7231.419415597843,241.63063825642897,314.1436950867566,0.29620431328930175,34,intraday_stop
2021-12-15,2021-12-16,2021-12-17,31.152000427246094,27.985000610351562,6702.6765801081065,313.2026755308302,281.36161227797174,-0.10435378242982563,2,momentum_exit
2022-02-15,2022-02-16,2022-02-23,26.259000778198242,22.90492786679949,7121.844786136462,280.5187916720467,244.68801165749656,-0.13034329851736637,5,intraday_stop
2022-03-18,2022-03-21,2022-04-06,26.506999969482422,24.93400001525879,6135.613167597798,243.95504706940613,229.47806822175826,-0.062160558389057985,13,gap_stop
2022-05-27,2022-05-31,2022-06-01,18.979999542236328,18.724000930786133,8036.201989454337,228.790665121743,225.70478029579257,-0.01644291306443857,2,momentum_exit
2022-06-06,2022-06-07,2022-06-13,18.472000122070312,16.0,8121.433471131521,225.02868010519109,194.9144033071565,-0.1364188075604087,5,gap_stop
2022-06-23,2022-06-24,2022-06-28,16.5,16.899999618530273,7851.738824175687,194.33053589834827,199.04157470005268,0.02117427610720135,3,momentum_exit
2022-07-18,2022-07-19,2022-07-26,16.486000061035156,16.888999938964844,8024.802603697184,198.4453443215203,203.29633602607,0.02137624429684637,6,momentum_exit
2022-07-27,2022-07-28,2022-08-09,17.975000381469727,17.124642951147898,7517.379923220384,202.6873604813089,193.098670669915,-0.05016157966982393,9,intraday_stop
2022-10-24,2022-10-25,2022-12-19,12.694000244140625,16.252357380730764,10110.826038430981,192.5202423004594,246.48713728646783,0.2764828283453886,39,intraday_stop
2023-01-17,2023-01-18,2023-04-24,17.66699981689453,27.01300048828125,9273.36412341033,245.74878340542995,375.7520843905396,0.5244287735543773,67,momentum_exit
2023-04-24,2023-04-25,2023-04-26,27.077999114990234,27.00200080871582,9223.392390708532,374.6265164892199,373.5750731895227,-0.005793743511890104,2,momentum_exit
2023-04-26,2023-04-27,2023-08-02,27.363000869750977,43.919714655194966,9074.443949887775,372.4560265399285,597.8204834004471,0.6002686643312518,67,intraday_stop
2023-08-21,2023-08-22,2023-08-23,48.1349983215332,45.86600112915039,8254.973565966902,596.0297081131768,567.9339403466169,-0.04999250424447399,2,momentum_exit
2023-08-23,2023-08-24,2023-08-25,50.215999603271484,45.303141593933105,7517.2945525195655,566.2326904004962,510.83558927414384,-0.10053695864280465,2,intraday_stop
2023-08-28,2023-08-29,2023-09-15,46.66600036621094,43.83571365901402,7275.894996024643,509.30537782349745,478.41607448818377,-0.06346369647429151,13,intraday_stop
2023-10-06,2023-10-09,2023-10-17,44.84199905395508,43.68714196341379,7091.3129948951655,476.98297591258256,464.69879627247917,-0.028672277014060388,7,intraday_stop
2023-10-19,2023-10-20,2023-10-23,41.88999938964844,41.229000091552734,7373.387358108759,463.3067878962262,455.99608209377965,-0.01872764519406389,2,momentum_exit
2023-10-23,2023-10-24,2023-10-26,43.07699966430664,41.85300064086914,7035.930176186468,454.6301427565042,441.7121852595642,-0.03132460430060846,3,momentum_exit
2023-11-06,2023-11-07,2023-11-09,45.71900177001953,47.46699905395508,6421.677586733239,440.38903343152754,457.22664590140676,0.03512346084074136,3,momentum_exit
2023-11-09,2023-11-10,2023-11-30,47.5,47.12114415849958,6397.993268799322,455.85702040195173,452.22114471630425,-0.010947527293022064,14,intraday_stop
2023-12-07,2023-12-08,2023-12-12,46.595001220703125,46.04600143432617,6450.856693028784,450.8665132293857,445.55423480975395,-0.014742587745941615,3,momentum_exit
2023-12-18,2023-12-19,2023-12-20,49.42399978637695,49.654998779296875,5991.955001840189,444.21957409639475,446.29577745296456,0.0016643151052693206,2,momentum_exit
2023-12-21,2023-12-22,2024-02-20,49.19499969482422,67.80732713426862,6029.866154471976,444.9588954436196,613.3036603682034,0.37420896937085635,39,intraday_stop
2024-04-12,2024-04-15,2024-04-16,89.0979995727539,86.43299865722656,4575.235568715336,611.4665051199712,593.1769946509017,-0.03281680351494798,2,momentum_exit
2024-05-03,2024-05-06,2024-05-10,89.38999938964844,90.30500030517578,4410.6360368686655,591.400128965477,597.4537329831662,0.007209885701621843,5,momentum_exit
2024-05-10,2024-05-13,2024-06-24,90.47799682617188,122.74000603812081,4389.015946375295,595.6640562992426,808.0617656392685,0.352509359351574,29,intraday_stop
2024-07-23,2024-07-24,2024-07-25,119.16999816894531,113.04000091552734,4506.957699380591,805.6412111740485,764.1997536963376,-0.054280518900966856,2,momentum_exit
2024-08-14,2024-08-15,2024-09-03,118.76000213623047,114.53784860883441,4277.032527666032,761.9105881835178,734.8231562233086,-0.03844099311853755,13,intraday_stop
2024-09-09,2024-09-10,2024-09-11,107.80999755859375,109.38999938964844,4530.32807777121,732.6219885062143,743.3588784934498,0.011616022437304974,2,momentum_exit
2024-09-11,2024-09-12,2024-09-16,116.83999633789062,116.79000091552734,4228.758217459934,741.1321419627653,740.8150141330342,-0.0034221214463345806,3,momentum_exit
2024-09-27,2024-09-30,2024-11-18,118.30999755859375,137.89072036743164,4161.924396397087,738.5958977651867,860.8361297009736,0.162012261196405,36,intraday_stop
2024-11-19,2024-11-20,2024-11-26,147.41000366210938,137.6999969482422,3881.498170412713,858.2574892725133,801.7234293306573,-0.06866893515592809,5,momentum_exit
2024-11-29,2024-12-02,2024-12-06,138.8300018310547,144.60000610351562,3838.3723539684743,799.3218613945695,832.5429987171105,0.038441647404746204,5,momentum_exit
2024-12-24,2024-12-26,2024-12-31,139.6999969482422,138.02999877929688,3961.102976309689,830.049110553205,820.1265584770433,-0.014913872627840274,4,momentum_exit
2025-01-06,2025-01-07,2025-01-08,153.02999877929688,142.5800018310547,3562.1332216603414,817.6698638435624,761.8334419001883,-0.07107819637630575,2,momentum_exit
2025-01-08,2025-01-10,2025-01-14,137.4499969482422,136.0500030517578,3684.0130062052904,759.5513646903025,751.8149711054178,-0.013150473901200832,3,momentum_exit
2025-01-15,2025-01-16,2025-01-27,138.63999938964844,124.80000305175781,3604.3609713031938,749.5629042923212,674.736390327413,-0.10252333850797579,7,gap_stop
2025-02-14,2025-02-18,2025-02-20,141.27000427246094,140.02999877929688,3174.607454177384,672.7152129225382,666.8104168998088,-0.011746770355394953,3,momentum_exit
2025-02-25,2025-02-26,2025-02-28,129.99000549316406,118.0199966430664,3409.559472307368,664.8129818017566,603.5942962140763,-0.09480373893923588,3,gap_stop
2025-02-28,2025-03-03,2025-03-04,123.51000213623047,110.6500015258789,3248.245567285273,601.7862254316078,539.1275654648173,-0.10680473813886848,2,momentum_exit
2025-04-29,2025-04-30,2025-05-01,104.47000122070312,113.08000183105469,3430.0922046400588,537.5126052088068,581.8122491720763,0.07917362502222969,2,momentum_exit
2025-05-01,2025-05-02,2025-08-20,114.18000030517578,172.00286156790597,3386.871168960963,580.0694266583307,873.8272992346866,0.5019059850976841,76,intraday_stop
2025-09-18,2025-09-19,2025-09-24,175.77000427246094,179.77000427246094,3304.355018845603,871.209743670329,891.0358737834027,0.01969333593009459,4,momentum_exit
2025-09-29,2025-09-30,2025-10-15,182.0800018310547,178.5700056893485,3252.660958129395,888.3667698180005,871.2415286980319,-0.02221498108860942,12,intraday_stop
2025-10-21,2025-10-22,2025-11-06,181.13999938964844,191.51036616734095,3196.9074445313045,868.6317188267445,918.3613729579326,0.05408356088157995,12,intraday_stop
