entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-03-02,2020-03-03,2020-03-04,173.8000030517578,168.49000549316406,574.5122146705025,149.77533699450822,145.19934930858423,-0.03345633143585769,2,momentum_exit
2020-04-06,2020-04-07,2020-06-11,169.58999633789062,186.65249851771765,569.0760335913309,144.76440367910268,159.32919527456178,0.09731342484151351,46,intraday_stop
2020-08-03,2020-08-04,2020-08-10,214.1699981689453,211.6699981689453,494.4730041691685,158.85192359625555,156.99764983062119,-0.014633510449373777,5,momentum_exit
2020-08-10,2020-08-11,2020-08-12,207.16000366210938,205.2899932861328,503.72452708169254,156.5273623124066,155.11440717399162,-0.01199535571813537,2,momentum_exit
2020-08-12,2020-08-13,2020-08-18,209.44000244140625,210.52999877929688,492.26432110746777,154.64976092184787,155.45461038276989,0.002193240556930709,4,momentum_exit
2020-08-18,2020-08-19,2020-08-20,211.49000549316406,209.5399932861328,488.56192104904915,154.9889450496213,153.55989248471687,-0.01218823869802077,2,momentum_exit
2020-08-20,2020-08-21,2020-09-03,213.86000061035156,220.73927852085657,477.2589617969963,153.09990279180207,158.02469834202302,0.02907533852142108,10,intraday_stop
2020-09-09,2020-09-10,2020-09-11,213.39999389648438,207.1999969482422,492.1941230841679,157.55133429307037,152.9739312014735,-0.031961884398714835,2,momentum_exit
2020-10-06,2020-10-07,2020-10-08,207.05999755859375,210.50999450683594,491.0515424122362,152.51569675953198,155.05688624365973,0.013616405264782472,2,momentum_exit
2020-10-08,2020-10-09,2020-10-26,211.22999572753906,210.02784946986608,487.9118036349844,154.59241229585044,153.71260027262903,-0.008669630892227831,12,intraday_stop
2020-11-03,2020-11-04,2020-11-10,214.02000427246094,214.5,477.37641367831105,153.25215314250633,153.5958611009966,-0.0007594639048810192,5,momentum_exit
2020-11-16,2020-11-17,2020-11-18,216.10000610351562,213.64999389648438,472.42251839793914,153.1357636638493,151.39960225842222,-0.014298945471780677,2,momentum_exit
2020-11-23,2020-11-24,2020-12-04,209.58999633789062,214.22000122070312,480.13132422628485,150.94608372944043,154.28059929277882,0.019029092490210564,8,momentum_exit
2020-12-09,2020-12-10,2020-12-11,211.77000427246094,210.0500030517578,484.23115522965156,153.81845071776303,152.5691334506168,-0.01109320193211183,2,momentum_exit
2020-12-16,2020-12-17,2021-01-04,219.8699951171875,215.2403678894043,461.21834102312056,152.11211158306625,148.9092080987358,-0.023988635637533062,11,intraday_stop
2021-01-07,2021-01-08,2021-01-15,218.67999267578125,213.52000427246094,452.60397090025015,148.46314956224433,144.96000270053128,-0.026520894500936087,6,momentum_exit
2021-01-20,2021-01-21,2021-02-22,224.6999969482422,233.06321171351843,428.79624980952616,144.52577403542733,149.90494672698048,0.0341124719531416,22,intraday_stop
2021-03-01,2021-03-02,2021-03-03,237.00999450683594,232.16000366210938,420.3926948585742,149.45590544871695,146.39755436683592,-0.023397442424181847,2,momentum_exit
2021-03-22,2021-03-23,2021-03-30,237.49000549316406,233.52999877929688,409.72677061485274,145.95901950602664,143.52523836229773,-0.019619972594220325,6,momentum_exit
2021-03-31,2021-04-01,2021-04-29,238.47000122070312,252.72000067574638,400.0372005170437,143.0953075434391,151.64610237748644,0.056581435487251364,20,intraday_stop
2021-06-04,2021-06-07,2021-09-20,249.97999572753906,295.31642041887557,403.21051828089816,151.1918454557366,178.61203040093164,0.17782143820828322,74,intraday_stop
2021-09-24,2021-09-27,2021-09-28,296.1400146484375,289.79998779296875,400.8846897898262,178.0769968600402,174.26456731121957,-0.024340259051718327,2,momentum_exit
2021-10-15,2021-10-18,2021-11-26,303.57000732421875,331.75640542166576,381.55406755923747,173.74255662531476,189.87450889120205,0.08957610729956755,29,intraday_stop
2021-12-09,2021-12-10,2021-12-15,334.9800109863281,328.6099853515625,376.7503180516871,189.30573852008516,185.7058747442421,-0.02195468033757275,4,momentum_exit
2021-12-27,2021-12-28,2022-01-05,343.1499938964844,322.76605551583424,359.70585232505505,185.14959154480852,174.15125865137878,-0.06221998150988273,7,intraday_stop
2022-03-18,2022-03-21,2022-04-06,298.8900146484375,298.5664324079241,387.27643140249205,173.62958738232817,173.4416137192713,-0.004074876849027409,13,intraday_stop
2022-06-07,2022-06-08,2022-06-13,271.7099914550781,245.11000061035156,424.2809702368196,172.92206819639776,155.99326331056113,-0.10060071533323989,4,gap_stop
2022-06-21,2022-06-22,2022-06-23,251.88999938964844,255.57000732421875,411.62408145298866,155.52598443893686,157.7981542676477,0.01157031347881543,2,momentum_exit
2022-06-24,2022-06-27,2022-06-28,268.2099914550781,263.9800109863281,391.0504799603306,157.3254688329967,154.84426499420545,-0.01871941587118986,2,momentum_exit
2022-07-12,2022-07-13,2022-07-26,250.19000244140625,259.8599853515625,411.3684971376568,154.38042795478196,160.34731746042868,0.035539272096575036,10,momentum_exit
2022-07-27,2022-07-28,2022-08-22,269.75,278.27249581473217,395.0991559845601,159.86699599025263,164.91784234517658,0.02850390612787046,18,intraday_stop
2022-10-21,2022-10-24,2022-10-26,243.75999450683594,230.73321860177177,449.6877626687901,164.42382983690342,155.63685726959943,-0.05627641584196719,3,intraday_stop
2022-10-28,2022-10-31,2022-11-01,233.75999450683594,234.60000610351562,442.5355055357438,155.17064601467303,155.72824844956182,0.0005872078218853716,2,momentum_exit
2022-11-08,2022-11-09,2022-11-10,227.3699951171875,235.42999267578125,455.23967326681856,155.26176343173987,160.7656094143982,0.03234712401242934,2,momentum_exit
2022-11-10,2022-11-11,2022-11-21,242.99000549316406,241.42999267578125,439.7548083580582,160.2840349478548,159.25500024153837,-0.009396345265398232,7,momentum_exit
2022-11-23,2022-11-25,2022-12-19,247.30999755859375,240.56465312412806,428.01329608557444,158.7779508149536,154.4473051580114,-0.030188660175411997,17,intraday_stop
2023-01-24,2023-01-25,2023-02-21,234.47999572753906,252.71107918875558,437.8046742300914,153.98465721445268,165.95713754785194,0.07452271425561685,19,intraday_stop
2023-03-16,2023-03-17,2023-04-25,278.260009765625,275.9071589878627,396.4158365483645,165.46001182379447,164.0609508597843,-0.0114257615917297,27,intraday_stop
2023-04-26,2023-04-27,2023-06-26,295.9700012207031,330.59286717006137,368.4371265130531,163.56950517573102,182.70402903877329,0.11363507331444422,41,intraday_stop
2023-07-18,2023-07-19,2023-07-21,361.75,342.41965920584545,335.69543955472477,182.15673788838254,172.42307701392804,-0.05627107447457247,3,intraday_stop
