entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-04-09,2020-04-13,2020-04-14,16.80691146850586,17.76859474182129,5941.021635659405,149.77533699450822,158.34540869463632,0.05405260387729571,2,momentum_exit
2020-04-14,2020-04-15,2020-04-16,17.14049530029297,17.20661163330078,6140.277014163938,157.87108395566088,158.4800428554039,0.0008502561702132816,2,momentum_exit
2020-04-16,2020-04-17,2020-04-24,16.92561912536621,14.495920760290964,6223.516892688507,158.00531481889243,135.32341159011727,-0.1461170179415876,5,intraday_stop
2020-04-28,2020-04-29,2020-05-06,16.966941833496094,14.765939780644008,5301.212625612128,134.9180493986341,117.41607959126759,-0.1323298887341786,5,intraday_stop
2020-05-25,2020-05-26,2020-05-28,16.933883666992188,16.008264541625977,4608.683246583074,117.06435893348046,110.66553089979227,-0.05749254033156603,3,momentum_exit
2020-06-01,2020-06-02,2020-06-15,16.66942024230957,17.26269224711827,4412.6322312463535,110.33403155610841,114.26086831158094,0.03248832208688568,9,intraday_stop
2020-07-06,2020-07-07,2020-07-08,18.55371856689453,18.18181800842285,4093.2890334883514,113.9185991104479,111.63515439413742,-0.022979992680288497,2,momentum_exit
2020-07-09,2020-07-10,2020-07-31,18.132230758666992,18.61806195122855,4092.1881783552985,111.30075053674109,114.28291953105608,0.023718022797464933,16,intraday_stop
2020-08-04,2020-08-05,2020-08-06,18.20661163330078,18.099172592163086,4172.132137863719,113.9405842753465,113.26820946075873,-0.008878930241378757,2,momentum_exit
2020-08-06,2020-08-07,2020-08-10,17.942148208618164,18.14049530029297,4196.0383807947255,112.92891377590371,114.17732178998345,0.00802619140492089,2,momentum_exit
2020-08-10,2020-08-11,2020-08-12,18.42148780822754,18.190082550048828,4119.656495286878,113.83530285301893,112.40533759066975,-0.015519581047566122,2,momentum_exit
2020-09-04,2020-09-08,2020-09-09,17.909090042114258,18.01652717590332,4171.7595694246675,112.06862664431726,112.74092948081137,0.0029855511965426462,2,momentum_exit
2020-10-09,2020-10-13,2020-10-19,17.214876174926758,16.933883666992188,4352.948853635629,112.40321326669012,110.56849424374911,-0.019269268464138456,5,momentum_exit
2020-10-19,2020-10-20,2020-10-28,17.190082550048828,17.423257487160818,4275.228085848035,110.23728557402245,111.73259963410798,0.010528364325850248,7,intraday_stop
2021-01-14,2021-01-15,2021-01-20,22.39669418334961,21.983470916748047,3315.903170556757,111.39790387883856,109.34259136903066,-0.021390429229284136,4,momentum_exit
2021-03-15,2021-03-16,2021-03-17,20.933883666992188,20.471073150634766,3471.725763959055,109.01505489962766,106.60492810942377,-0.025037482881371198,2,momentum_exit
2021-03-17,2021-03-18,2021-04-06,21.363636016845703,21.073789255959646,3316.7135733186346,106.28559232876648,104.84358429974667,-0.016522161225691168,13,intraday_stop
2021-04-28,2021-04-29,2021-04-30,22.245454788208008,21.53636360168457,3132.6107027715793,104.52952463634252,101.19756467612604,-0.034775800998911865,2,momentum_exit
2021-05-03,2021-05-04,2021-06-25,22.545454025268555,24.432468005589076,2983.4374171691106,100.89442668907822,109.33910886249241,0.08045197740106369,38,intraday_stop
2021-10-06,2021-10-07,2021-10-08,19.436363220214844,19.027271270751953,3739.093971777032,109.01158282496122,106.7171329617524,-0.02398022014279888,2,momentum_exit
2021-10-15,2021-10-18,2021-10-22,19.23636245727539,18.14285659790039,3687.372852915619,106.3974610707037,100.3492153401584,-0.059670996070296134,5,intraday_stop
2021-10-25,2021-10-26,2021-10-27,18.790908813476562,18.636362075805664,3549.5398185144672,100.04861858926425,99.22576389048771,-0.01119541837833471,2,momentum_exit
2021-10-27,2021-10-28,2021-10-29,18.636362075805664,18.727272033691406,3538.907148064599,98.92853244598302,99.41111529567117,0.0018679766011981958,2,momentum_exit
2021-11-11,2021-11-12,2021-11-17,18.836362838745117,18.918180465698242,3507.872139941072,99.11332862978298,99.54383729100041,0.001335082047259073,3,momentum_exit
2021-11-23,2021-11-24,2021-11-29,18.454544067382812,18.863636016845703,3585.2291154997365,99.2456530554807,101.44568560767705,0.019105635953302613,4,momentum_exit
2021-11-30,2021-12-01,2021-12-02,18.372726440429688,18.35454559326172,3669.998015832176,101.14180437270646,101.04171886315758,-0.0039820988157320825,2,momentum_exit
2021-12-02,2021-12-03,2021-12-10,18.909090042114258,18.563636779785156,3551.6973578642956,100.7390477132929,98.89862955467311,-0.021209945086018478,6,momentum_exit
2022-01-10,2022-01-11,2022-02-09,18.454544067382812,19.46363639831543,3561.990935972218,98.60237804327616,103.99394464778776,0.05152058341008514,22,gap_stop
2022-02-16,2022-02-17,2022-02-22,19.42727279663086,19.281818389892578,3557.9682635183003,103.68243008568751,102.90614684124199,-0.010460203334241802,4,momentum_exit
2022-03-21,2022-03-22,2022-04-05,19.763635635375977,19.41753135408674,3460.8305434504687,102.59789078480293,100.8011783829458,-0.02045522568776792,11,intraday_stop
2022-05-16,2022-05-17,2022-05-19,19.760000228881836,19.579999923706055,3390.662166316442,100.49922777371081,99.5837474366834,-0.012077546768722858,3,momentum_exit
2022-05-20,2022-05-23,2022-06-08,19.809999465942383,19.490714141300746,3341.25681732084,99.28544365005328,97.68522224860924,-0.019064608803572858,13,intraday_stop
2022-07-28,2022-07-29,2022-09-01,17.389999389648438,18.80464349474226,3733.663366886975,97.39260550697584,105.31531281553295,0.0781089543667628,25,intraday_stop
2022-09-09,2022-09-12,2022-09-14,19.549999237060547,19.31999969482422,3580.557346421246,104.99984008618034,103.76455026023862,-0.014724948479340028,3,momentum_exit
