entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-03-03,2020-03-04,2020-03-09,23.94042205810547,21.677978515625,4170.779630395003,149.77533699450825,135.62110683166387,-0.09721549885722414,4,gap_stop
2020-04-09,2020-04-13,2020-04-14,18.925338745117188,19.19117546081543,4763.097584429912,135.21485289207823,137.11416221967087,0.011009019339889292,2,momentum_exit
2020-04-14,2020-04-15,2020-04-16,18.665157318115234,19.345775604248047,4882.660367040558,136.70343582260745,141.68827771878307,0.033359905534659395,2,momentum_exit
2020-04-16,2020-04-17,2020-04-20,20.03016471862793,19.274131774902344,4701.703705795905,141.263849527913,135.93188518808543,-0.04062716142349243,2,momentum_exit
2020-04-28,2020-04-29,2020-05-06,21.116138458251953,19.440044403076172,4278.708457286674,135.52470030983855,124.76742359620575,-0.08213276507150413,5,momentum_exit
2020-05-06,2020-05-07,2020-05-20,19.545625686645508,19.575790405273438,4242.848124764687,124.39368193790459,124.58565841770144,-0.0014568320260628376,10,momentum_exit
2020-05-25,2020-05-26,2020-06-25,20.361989974975586,20.371416091918945,4066.8081849521845,124.21246123821757,124.26996255252392,-0.002533966342410654,22,momentum_exit
2020-06-29,2020-06-30,2020-07-20,20.688159942626953,21.22549057006836,3992.5481172396485,123.89771104213195,127.1156886195215,0.02289954876098732,15,momentum_exit
2020-07-20,2020-07-21,2020-08-04,21.85897445678711,21.929946695055282,3865.2289922706577,126.73491271751594,127.14639864701665,0.0002415911665087922,11,intraday_stop
2020-08-14,2020-08-17,2020-08-18,21.206636428833008,21.283935546875,3985.08995610335,126.76553075291675,127.22759666130393,0.0006386182790178996,2,momentum_exit
2020-09-10,2020-09-11,2020-09-28,21.25188446044922,20.605403900146484,3979.1447129962326,126.84648553800494,122.98782598262976,-0.033324300622930014,12,intraday_stop
2020-11-05,2020-11-06,2020-11-10,23.9536190032959,23.670814514160156,3412.6900296806234,122.61941512097434,121.17172903034063,-0.014766477395458777,3,momentum_exit
2020-11-10,2020-11-11,2020-11-13,24.095022201538086,24.22699737548828,3342.564764037566,120.80875829934611,121.47046164860657,0.002465365648047557,3,momentum_exit
2020-11-13,2020-11-16,2020-11-19,25.707012176513672,24.82088851928711,3140.6890133187203,121.10659606204058,116.93203781000068,-0.0373623659366239,4,momentum_exit
2020-11-23,2020-11-24,2020-11-27,24.82088851928711,23.9913272857666,3131.281058211425,116.58176710263172,112.68538303690781,-0.03631729039044995,4,momentum_exit
2020-11-27,2020-11-30,2020-12-04,24.236425399780273,23.12405776977539,3090.3301225147443,112.34783321253364,107.19145842106202,-0.04875454533483159,5,momentum_exit
2021-01-04,2021-01-05,2021-01-08,23.538837432861328,22.74698257446289,3026.7811934134857,106.87036568490306,103.27520859493282,-0.036535092290149285,4,momentum_exit
2021-01-08,2021-01-11,2021-01-22,23.218324661254883,23.76508140563965,2956.4535344029464,102.96584701152314,105.39053837561563,0.020482454690356366,10,momentum_exit
2021-01-22,2021-01-26,2021-02-01,23.689668655395508,23.80278968811035,2956.9807225834484,105.07484030759082,105.5765853771756,0.0017653102871237891,5,momentum_exit
2021-02-02,2021-02-03,2021-02-17,24.019607543945312,23.567119598388672,2921.511236504693,105.26033000410368,103.27740707811371,-0.02177735044989393,9,momentum_exit
2021-03-17,2021-03-18,2021-04-14,23.97247314453125,23.567119598388672,2863.5076097025485,102.96803890913283,101.22693946313406,-0.019853980391168924,19,momentum_exit
2021-04-28,2021-04-29,2021-04-30,24.13273048400879,23.604825973510742,2788.017530813306,100.92371348371378,98.71600293891782,-0.024805022630667528,2,momentum_exit
