entry_signal_time,entry_time,exit_time,entry_price,exit_price,quantity,entry_cost,exit_cost,net_return,holding_bars,exit_reason
2020-02-03,2020-02-04,2020-02-11,27.84047508239746,27.056236267089844,3586.5129588301174,149.77533699450822,145.5563129836307,-0.03108014323896513,6,momentum_exit
2020-02-11,2020-02-12,2020-02-26,28.15790557861328,26.001249313354492,3435.868662458986,145.12029806705465,134.0053165508069,-0.07935757780648656,9,gap_stop
2020-04-09,2020-04-13,2020-04-14,18.037490844726562,17.916120529174805,4938.0076889854945,133.60390272189784,132.7049113947841,-0.00970413107102197,2,momentum_exit
2020-04-14,2020-04-15,2020-04-24,17.27192497253418,14.748488562447683,5106.838338273613,132.30739293828447,112.97722023344657,-0.14865833490253844,7,intraday_stop
2020-05-18,2020-05-19,2020-06-24,17.64537239074707,20.166139602661133,4255.650101509487,112.63879620878322,128.73005107067902,0.13943369118732174,26,momentum_exit
2020-06-24,2020-06-25,2020-06-26,20.240829467773438,20.39954376220703,4227.245711098114,128.34443933507038,129.35082581572195,0.004822298599898023,2,momentum_exit
2020-07-09,2020-07-10,2020-07-14,21.286481857299805,20.558258056640625,4038.975076912643,128.9633545451806,124.55143787326506,-0.03710365134656557,3,momentum_exit
2020-07-14,2020-07-15,2020-07-16,21.473203659057617,21.165109634399414,3855.2962775778137,124.1783432016527,122.39665258203956,-0.01730036463664164,2,momentum_exit
2020-07-17,2020-07-20,2020-08-03,22.07071876525879,20.586602347237722,3686.0304636257342,122.03001258429006,113.82426509170094,-0.07003776091501157,11,intraday_stop
2020-08-10,2020-08-11,2020-08-12,20.539587020874023,20.63294792175293,3683.4010220726313,113.48330373845569,113.99913219503418,0.0015362902030806591,2,momentum_exit
2020-09-01,2020-09-02,2020-09-03,20.539587020874023,20.586267471313477,3689.059794976859,113.65764702620231,113.91595748559371,-0.0007296082684047356,2,momentum_exit
2020-09-04,2020-09-08,2020-09-21,20.42755126953125,19.876718521118164,3706.5862657285197,113.57472146716458,110.51215781719242,-0.029879919754278284,10,momentum_exit
2020-11-05,2020-11-06,2020-11-23,19.41924476623535,19.237522193363734,3782.5404379331794,110.1811179036112,109.15005843305298,-0.01232533515807921,11,intraday_stop
2020-11-24,2020-11-25,2020-12-08,19.605968475341797,19.409908294677734,3700.3391368372654,108.82309869735735,107.73486495782744,-0.01296557689058453,10,momentum_exit
2020-12-14,2020-12-15,2021-01-18,20.74498176574707,20.4368896484375,3451.8273915309933,107.41214444372508,105.81692322925916,-0.017802423842263493,21,momentum_exit
2021-01-26,2021-01-27,2021-02-09,21.37984275817871,20.92237091064453,3289.7013982067506,105.49994792253146,103.24252925782135,-0.02432875472914886,10,momentum_exit
2021-02-09,2021-02-10,2021-02-11,20.903696060180664,20.913034439086914,3282.7772106025864,102.93326556558623,102.97924929177235,-0.002550111547456657,2,momentum_exit
2021-02-11,2021-02-12,2021-02-17,21.081085205078125,20.66095733642578,3246.852909694868,102.67077425645002,100.62463416728338,-0.02286494745963452,2,momentum_exit
2021-02-17,2021-02-18,2021-02-22,20.54892349243164,19.681992735181534,3254.7759313486263,100.3232123974363,96.09071435317107,-0.045057752026952835,3,intraday_stop
2021-02-23,2021-02-24,2021-02-26,20.02609634399414,18.9057559967041,3189.2677209793715,95.80287397068527,90.44327601150086,-0.0587719466931389,3,momentum_exit
2021-03-22,2021-03-23,2021-04-16,20.52091407775879,20.397876262664795,2929.4456126384184,90.17235256863066,89.6317036872071,-0.008973274300574596,18,intraday_stop
2021-04-20,2021-04-22,2021-05-05,21.29581642150879,21.202455520629883,2797.5200870736066,89.36321131470422,88.97144282137018,-0.007366376389999929,10,momentum_exit
2021-05-05,2021-05-06,2021-06-10,21.75328826904297,24.730860028948104,2718.51400633153,88.70492826474101,100.84678406598,0.1334736278072075,25,intraday_stop
2021-07-01,2021-07-02,2021-08-02,26.794824600219727,26.89752197265625,2501.594949640377,100.5446968446141,100.93005768695691,0.0008257439416454737,21,momentum_exit
2021-11-23,2021-11-24,2021-11-25,20.763654708862305,20.78232765197754,3230.8930333588587,100.62772101889813,100.7182164416331,-0.002098891551026827,2,momentum_exit
2021-11-25,2021-11-26,2021-12-02,20.40888023376465,20.072778701782227,3280.1575652452966,100.41651434545247,98.76281537121845,-0.019414572055570845,5,momentum_exit
2021-12-08,2021-12-09,2021-12-10,21.29581642150879,20.885025024414062,3082.51375898325,98.46697069212344,96.56756549169876,-0.022227493933505538,2,momentum_exit
2021-12-13,2021-12-14,2021-12-20,21.398515701293945,20.6702938079834,2999.531931478523,96.2782966984136,93.00180946513349,-0.03692498623538143,5,momentum_exit
2021-12-30,2022-01-03,2022-01-04,19.895389556884766,19.129823684692383,3107.0254292816626,92.7232219180587,89.1552729690208,-0.04135980276335127,2,momentum_exit
2022-01-21,2022-01-24,2022-01-25,20.072778701782227,19.62464141845703,2952.197403543108,88.88820774794533,86.90372316155009,-0.02525425286121974,2,momentum_exit
2022-01-25,2022-01-26,2022-01-27,20.39954376220703,20.37153434753418,2831.5470673619334,86.6434024730981,86.52443750913496,-0.004364435016323109,2,momentum_exit
2022-01-27,2022-01-28,2022-02-24,20.913034439086914,21.00639533996582,2749.967672862098,86.26525297341112,86.65036216240054,0.0014553651764830366,20,gap_stop
2022-03-09,2022-03-10,2022-03-14,20.539587020874023,20.166139602661133,2804.0421108347723,86.39080041852914,84.82005698825193,-0.02112287967958215,3,momentum_exit
2022-03-22,2022-03-23,2022-03-31,22.41615867614746,22.238771438598633,2515.030315336782,84.56597793586575,83.89677651588202,-0.010885166847951822,7,momentum_exit
2022-03-31,2022-04-01,2022-04-06,21.94934844970703,20.72797679901123,2540.5602463335717,83.64546315637365,78.9910107637388,-0.0584738288629546,4,intraday_stop
2022-07-21,2022-07-22,2022-07-25,15.852826118469238,15.56340503692627,3311.8970741691264,78.75439265860527,77.31659340885774,-0.021197568415591284,2,momentum_exit
2022-07-28,2022-07-29,2022-08-01,15.78747272491455,15.61942195892334,3255.1121333286255,77.08499103219614,76.2644549011064,-0.013608185013888607,2,momentum_exit
2022-08-01,2022-08-02,2022-09-09,15.796809196472168,17.27192497253418,3208.9182596620785,76.03600421243608,83.13629313581757,0.0901053871508295,28,momentum_exit
2022-09-09,2022-09-12,2022-09-13,17.374622344970703,17.411968231201172,3180.3955663490037,82.88725780939973,83.06541984588287,-0.0008524951890614973,2,momentum_exit
2022-09-20,2022-09-21,2022-09-26,17.42130470275879,17.23457908630371,3169.169329695041,82.81659682088271,81.92894917577595,-0.013681633972542184,4,momentum_exit
2022-10-06,2022-10-07,2022-10-10,17.057193756103516,17.346614837646484,3192.5349356719075,81.6835304563278,83.06951082724662,0.013921350913748576,2,momentum_exit
2022-10-27,2022-10-28,2022-11-10,16.291627883911133,16.430002893720353,3389.089420154431,82.82067554768422,83.5241234703215,0.005472677502824208,9,intraday_stop
2022-11-14,2022-11-16,2022-11-17,15.871499061584473,15.105932235717773,3497.8391590445176,83.27392639552272,79.25718196194978,-0.05108633686994479,2,momentum_exit
2023-01-10,2023-01-11,2023-01-20,13.901564598083496,14.28434944152832,3789.4903115242114,79.01976653919806,81.19560572264677,0.024457389383685024,8,momentum_exit
2023-01-24,2023-01-25,2023-02-10,14.517752647399902,14.166979006358556,3717.3973917583135,80.95238373845513,78.99643621099813,-0.02708483411233753,13,intraday_stop
2023-04-24,2023-04-25,2023-04-27,12.37043285369873,12.286407470703125,4244.518780405316,78.75980185390078,78.22483087966738,-0.00976759672132299,3,momentum_exit
2023-05-09,2023-05-10,2023-05-12,13.406747817993164,13.350730895996094,3878.1718445229344,77.99050787154057,77.66464299698175,-0.007161253995516592,3,momentum_exit
2023-05-15,2023-05-16,2023-06-27,13.546791076660156,16.077895505087717,3810.5948288049385,77.43199803543311,91.89951820463013,0.1832864307147022,30,intraday_stop
2023-07-13,2023-07-14,2023-07-17,16.599720001220703,15.946187973022461,3679.7501231634296,91.62423257845549,88.0169807365749,-0.04224763680926047,2,momentum_exit
2023-07-25,2023-07-26,2023-07-28,16.450340270996094,15.91817855834961,3556.2922035630368,87.7533252775537,84.91454145297452,-0.035248190265531165,3,momentum_exit
2023-08-15,2023-08-16,2023-08-22,16.375652313232422,16.431669235229492,3446.587561922745,84.66017937173744,84.94978021165588,0.00041499086114571426,5,momentum_exit
2023-08-22,2023-08-23,2023-09-27,17.598691940307617,17.15989112854004,3208.394232168115,84.69531257247968,82.58354358216101,-0.02785453503939983,25,momentum_exit
2023-09-29,2023-10-02,2023-10-03,17.61736297607422,17.56134605407715,3115.720331606029,82.33616402075661,82.07436442658623,-0.006165624935532299,2,momentum_exit
2023-10-04,2023-10-05,2023-10-19,17.673381805419922,17.804086685180664,3086.6950466597436,81.82851011477418,82.43367927217179,0.00437791810019994,10,momentum_exit
2023-10-20,2023-10-23,2023-12-05,18.270896911621094,20.85634742464338,2998.8218979384515,82.18674863031804,93.8167070520492,0.13808710081099274,30,intraday_stop
2023-12-15,2023-12-18,2023-12-21,20.57693099975586,20.306182861328125,3030.4382603628715,93.53567847376048,92.30495019734035,-0.016113940706426022,4,momentum_exit
2023-12-21,2023-12-22,2024-01-03,20.875688552856445,21.305152893066406,2938.9353989094843,92.02845009689898,93.92170202491751,0.0175153317792891,6,momentum_exit
2024-01-05,2024-01-08,2024-03-06,21.277143478393555,23.083027362823486,2933.989048814111,93.6403589334799,101.58802424400086,0.08162460915635306,41,intraday_stop
2024-03-11,2024-03-12,2024-03-13,22.752260208129883,22.509519577026367,2967.7261572015873,101.28371663268582,100.20313505217355,-0.013632406005859465,2,momentum_exit
2024-03-13,2024-03-14,2024-03-21,23.116371154785156,23.340438842773438,2881.1608655131677,99.90297588576664,100.87133846655341,0.006668488107003379,6,momentum_exit
2024-04-04,2024-04-05,2024-04-15,23.293758392333984,23.16305160522461,2878.286849734322,100.56917769231511,100.0048602525532,-0.008589934734409388,7,momentum_exit
2024-05-20,2024-05-21,2024-05-24,22.080055236816406,20.903696060180664,3010.418043199932,99.7052950196449,94.3932956837028,-0.05611291845895183,4,momentum_exit
2024-07-03,2024-07-04,2024-08-22,19.830036163330078,22.933647905077255,3163.9054733314797,94.11053993028182,108.83984119549643,0.1530463091383285,36,intraday_stop
2024-11-06,2024-11-07,2024-11-08,21.529220581054688,20.184812545776367,3360.2024841567145,108.51381071762674,101.73758588783305,-0.0652541866071491,2,gap_stop
2024-11-26,2024-11-27,2024-11-28,20.66095733642578,19.979415893554688,3272.930955778358,101.43283026360587,98.0868731345779,-0.03588361883561986,2,momentum_exit
2025-01-27,2025-01-28,2025-01-29,17.10387420654297,16.599720001220703,3811.731075820567,97.79305324500852,94.91050286785976,-0.03238323503655849,2,momentum_exit
2025-01-30,2025-01-31,2025-02-03,16.216936111450195,15.712783813476562,3890.015440915935,94.62619781683273,91.6844574812967,-0.03399039399311343,2,momentum_exit
2025-02-13,2025-02-14,2025-02-20,16.450340270996094,16.571712493896484,3704.4751887649263,91.40981607096829,92.0842466534779,0.004360490132831574,5,momentum_exit
2025-02-25,2025-02-26,2025-02-27,17.12254524230957,16.132911682128906,3574.562324030051,91.80840767198968,86.5021474137634,-0.06061948099244918,2,momentum_exit
2025-02-28,2025-03-05,2025-03-06,15.964859962463379,15.423361778259277,3601.3690839733986,86.24302964817049,83.31782741873991,-0.0368120340387853,2,momentum_exit
2025-03-07,2025-03-10,2025-03-12,15.470043182373047,15.386016845703125,3579.746452584959,83.06824830515407,82.61705883422728,-0.008410788017679693,3,momentum_exit
2025-03-14,2025-03-17,2025-03-19,16.403661727905273,16.478349685668945,3347.6094237965376,82.36957887765944,82.74461804454012,0.001543981498649094,3,momentum_exit
2025-03-25,2025-03-26,2025-03-28,16.450340270996094,16.823789596557617,3343.2644198430207,82.49675598349806,84.36956574764437,0.01963810748669581,3,momentum_exit
2025-03-28,2025-03-31,2025-04-07,16.991840362548828,16.132577862058366,3300.283522366611,84.1168361448057,79.86312133717139,-0.05341315165651206,6,intraday_stop
2025-07-30,2025-07-31,2025-08-01,20.044769287109375,20.212820053100586,2648.2017886545823,79.62389081893723,80.29143932756126,0.005363151141833944,2,momentum_exit
2025-08-12,2025-08-13,2025-08-14,20.222156524658203,19.605968475341797,2639.050082922288,80.05092577990007,77.6116990959338,-0.03337516744089064,2,momentum_exit
2025-08-14,2025-08-15,2025-09-22,19.699331283569336,21.84665094103132,2618.6747700326737,77.37921272819759,85.81391044348393,0.10568266695735651,27,intraday_stop
2025-09-26,2025-09-29,2025-10-02,23.04168128967285,22.556201934814453,2475.4227847866937,85.55685429637414,83.7542043115341,-0.024002007615144483,4,momentum_exit
2025-10-30,2025-10-31,2025-11-03,22.350805282592773,22.322795867919922,2490.687828984211,83.50331802802475,83.39867396569079,-0.00424492535945864,2,momentum_exit
2025-11-03,2025-11-04,2025-12-09,22.061382293701172,24.260895797184535,2512.6516422460313,83.14885267572865,91.43876950073334,0.09640555602059275,25,intraday_stop
2025-12-18,2025-12-19,2026-01-08,24.600000381469727,25.479999542236328,2470.5924833800073,91.16486405040663,94.42604301836265,0.03266966007898153,11,momentum_exit
2026-01-08,2026-01-09,2026-01-19,25.670000076293945,25.520000457763672,2444.960106227152,94.14318917007998,93.59307454519626,-0.008821384933014764,7,momentum_exit
2026-01-19,2026-01-20,2026-02-27,25.530000686645508,29.765716007777623,2436.6813774614075,93.31271585958908,108.79434882443496,0.16241879383819136,27,intraday_stop
2026-03-06,2026-03-09,2026-03-11,30.549999237060547,31.110000610351562,2367.0148898658585,108.4684546192694,110.45675200265714,0.015280234646239288,3,momentum_exit
2026-03-23,2026-03-24,2026-03-25,30.65999984741211,31.270000457763672,2394.561396078243,110.1258780575668,112.31690392726482,0.016840545198748336,2,momentum_exit
2026-03-25,2026-03-26,2026-05-13,31.549999237060547,33.900001525878906,2366.2009633903685,111.98045788454709,120.32132440420445,0.07126639176346261,32,momentum_exit
