mes,factor_proxy_VFMF,smallcap_VB_sempre_ligada,smallcap_VB_com_regime_bruto,smallcap_VB_com_regime_liquido,renda_fixa_BIL,fundo_proxy_bruto,fundo_proxy_liquido,benchmark_2_3_SPY_1_3_BIL,SPY
2022-02,0.007117491491218431,0.008645215610821655,0.008645215610821655,0.008645215610821655,-0.0002189449574959701,0.005181254048181372,0.005181254048181372,-0.019751113484332262,-0.029517197747750412
2022-03,0.014273838077446532,0.01458561334706765,0.01458561334706765,0.01458561334706765,0.00045974599406428673,0.009773065806192823,0.009773065806192823,0.02521370811940282,0.03759068918207209
2022-04,-0.06291891296979923,-0.08220409304741871,-0.08220409304741871,-0.08220409304741871,-0.00010964476684593993,-0.04841088359468796,-0.04841088359468796,-0.05854932374689699,-0.08776916323692252
2022-05,0.03422858352256064,-0.0004100905127749632,-0.0004100905127749632,-0.0004100905127749632,0.0003278777755881812,0.011382123595124619,0.011382123595124619,0.0016141012880475831,0.002257213044277284
2022-06,-0.10537209409185344,-0.09367655617030834,-0.09367655617030834,-0.09367655617030834,0.0007766795944466054,-0.06609065688923839,-0.06609065688923839,-0.054714667783857474,-0.08246034147300951
2022-07,0.09067586165149266,0.10607004473025183,0.10607004473025183,0.10607004473025183,0.0003608529066518873,0.06570225309613212,0.06570225309613212,0.06151189122634659,0.09208741038619395
2022-08,-0.01775500669038743,-0.026079458223789764,-0.026079458223789764,-0.026079458223789764,0.0019372110350015515,-0.013965751293058548,-0.013965751293058548,-0.02655549477761084,-0.040801847683917036
2022-09,-0.07971310599987957,-0.09571635080514851,-0.09571635080514851,-0.09571635080514851,0.002068289383916344,-0.05778705580703724,-0.05778705580703724,-0.06094117927796409,-0.0924459136089043
2022-10,0.14020381306666807,0.09905802552195664,0.09905802552195664,0.09905802552195664,0.0015854055364428188,0.08028241470835584,0.08028241470835584,0.054712157403553986,0.08127553333710957
2022-11,0.04911544197550155,0.04392033075886426,0.04392033075886426,0.04392033075886426,0.003151096295289646,0.032062289676551815,0.032062289676551815,0.038111256447032206,0.05559133652290349
2022-12,-0.05237110531816935,-0.058445330332261736,-0.058445330332261736,-0.058445330332261736,0.003626009737527136,-0.03573014197096799,-0.03573014197096799,-0.037210004230391704,-0.05762801121435113
2023-01,0.057935471089670454,0.10155816913288973,0.10155816913288973,0.10155816913288973,0.002842814934403304,0.054112151718987825,0.054112151718987825,0.04287241440120877,0.06288721413461151
2023-02,-0.015302113590816013,-0.023048574351232975,-0.023048574351232975,-0.023048574351232975,0.003457798920547761,-0.011630963007167075,-0.011630963007167075,-0.015609221728087949,-0.025142732052405803
2023-03,-0.032428736660649604,-0.03632798773157109,-0.03632798773157109,-0.03632798773157109,0.003990846801325887,-0.0215886258636316,-0.0215886258636316,0.026048802213328354,0.03707777991932959
2023-04,-0.010161869354070374,-0.011869621010976106,-0.011869621010976106,-0.011869621010976106,0.003630281082075859,-0.0061337364276568725,-0.0061337364276568725,0.011859988768019672,0.01597484261099158
2023-05,-0.02869820871752049,-0.01970009551685692,-0.01970009551685692,-0.01970009551685692,0.0037516335865885875,-0.01488222354926294,-0.01488222354926294,0.004328114190599974,0.004616354492605668
2023-06,0.096914726733762,0.08741576794603301,0.08741576794603301,0.08741576794603301,0.004606082492911279,0.06297885905756875,0.06297885905756875,0.04473527272761897,0.06479986784497282
2023-07,0.04782998401902283,0.04957520813367333,0.04957520813367333,0.04957520813367333,0.0038600690709869045,0.03375508707456102,0.03375508707456102,0.023108765021577993,0.03273311299687354
2023-08,-0.017064658321862214,-0.036981938444425655,-0.036981938444425655,-0.036981938444425655,0.004967231732025734,-0.016359788344754045,-0.016359788344754045,-0.009178839727493077,-0.016251875457252485
2023-09,-0.031332987727598294,-0.055897763647156595,-0.055897763647156595,-0.055897763647156595,0.003990897376870306,-0.02774661799929486,-0.02774661799929486,-0.030292727113965835,-0.04743453935938391
2023-10,-0.04344361370041527,-0.05828529545603378,-0.05828529545603378,-0.05828529545603378,0.0043096048094282136,-0.03247310144900694,-0.03247310144900694,-0.013035857764680673,-0.021708589051735117
2023-11,0.07609304313764964,0.09199654545229219,0.09199654545229219,0.09199654545229219,0.004681983499563724,0.05759052402983518,0.05759052402983518,0.06245656424319904,0.0913438546150167
2023-12,0.08573244836518468,0.1028561281473499,0.1028561281473499,0.1028561281473499,0.00427514564772391,0.06428790738675283,0.06428790738675283,0.031861930884129766,0.0456553235023327
2024-01,0.006600132193747443,-0.026953508244570767,-0.026953508244570767,-0.026953508244570767,0.0042677749433190915,-0.005361867035834743,-0.005361867035834743,0.012040227492848166,0.015926453767612703
2024-02,0.04646905713122251,0.0577125346228724,0.0577125346228724,0.0577125346228724,0.004443348858981455,0.036208313537692126,0.036208313537692126,0.036272335528297006,0.05218682886295478
2024-03,0.052428740716356614,0.044242813091835975,0.044242813091835975,0.044242813091835975,0.004101375793184037,0.033590976533792206,0.033590976533792206,0.02316834963054711,0.03270183654922865
2024-04,-0.0537163641514663,-0.064744842626003,-0.064744842626003,-0.064744842626003,0.0043218484026008586,-0.03804645279162281,-0.03804645279162281,-0.025439059706468647,-0.0403195137610034
2024-05,0.03975913745483606,0.03975871883122606,0.03975871883122606,0.03975871883122606,0.0045731326826059515,0.028030329656222687,0.028030329656222687,0.03524415273295404,0.050579662758128086
2024-06,-0.01503453124773857,-0.015299245131462746,-0.015299245131462746,-0.015299245131462746,0.0039926267762682155,-0.008780383200977699,-0.008780383200977699,0.024851019304510464,0.03528021556863159
2024-07,0.07234946194113667,0.07044598862009677,0.07044598862009677,0.07044598862009677,0.004508371344369211,0.04910127396853421,0.04910127396853421,0.00957553376873051,0.012109114980911162
2024-08,-0.005942173311785592,8.56124167303296e-05,8.56124167303296e-05,8.56124167303296e-05,0.004617298697750849,-0.0004130873991014712,-0.0004130873991014712,0.017116105565315953,0.023365508999098505
2024-09,0.0033659291525509616,0.01927236616024164,0.01927236616024164,0.01927236616024164,0.004221913975809288,0.00895340309620063,0.00895340309620063,0.0154104158781434,0.02100466682931046
2024-10,-0.005099955524974886,-0.0066187139522357885,-0.0066187139522357885,-0.0066187139522357885,0.003948019804202563,-0.0025902165576693705,-0.0025902165576693705,-0.0046330916178503045,-0.008923647328876738
2024-11,0.08563942048282036,0.10554254478319636,0.10554254478319636,0.10554254478319636,0.003707225830729799,0.06496306369891551,0.06496306369891551,0.04099143196110088,0.05963353502628643
2024-12,-0.06862315972785127,-0.0742078503640653,-0.0742078503640653,-0.0742078503640653,0.0040313013451660495,-0.04626656958225017,-0.04626656958225017,-0.014696346504454949,-0.02406017042926545
2025-01,0.044110739438918634,0.03895456771193739,0.03895456771193739,0.03895456771193739,0.0035000701487108987,0.02885512576652231,0.02885512576652231,0.01907092063841757,0.026856345883270905
2025-02,-0.02083015901280616,-0.04826951154402659,-0.04826951154402659,-0.04826951154402659,0.003237781892138303,-0.02195396288823148,-0.02195396288823148,-0.007383897029484684,-0.012694736490296177
2025-03,-0.04943618196145516,-0.06289956440574129,-0.06289956440574129,-0.06289956440574129,0.0032703471396537953,-0.03635513307584755,-0.03635513307584755,-0.03605602191010182,-0.05571920643497963
2025-04,-0.021613469528558693,-0.025253779134656318,-0.025253779134656318,-0.025253779134656318,0.0034021037464608828,-0.01448838163891804,-0.01448838163891804,-0.004646076237972603,-0.008670166230189347
2025-05,0.054879494619496816,0.055702236650801984,0.055702236650801984,0.055702236650801984,0.0036320579350059834,0.038071263068434925,0.038071263068434925,0.04310738240809934,0.06284504464464602
2025-06,0.03656154240849396,0.04197951789082088,0.04197951789082088,0.04197951789082088,0.003346978380128318,0.02729601289314772,0.02729601289314772,0.03537307252475741,0.051386119597071955
2025-07,-0.002066788482398607,0.01928435259221284,0.01928435259221284,0.01928435259221284,0.003565800625234594,0.006927788245016275,0.006927788245016275,0.016542964472875028,0.023031546396695246
2025-08,0.05721944243826593,0.045332254466508015,0.045332254466508015,0.045332254466508015,0.0037077881052036687,0.0354198283366592,0.0354198283366592,0.01491551897420429,0.0205193844087046
2025-09,0.020038644396846328,0.010240832687415491,0.010240832687415491,0.010240832687415491,0.003302272719817534,0.011193916601359785,0.011193916601359785,0.02484771369680579,0.03562043418529992
2025-10,-0.006404535092231267,0.0027922718529103108,0.0027922718529103108,0.0027922718529103108,0.003510715796612107,-3.3849147569616324e-05,-3.3849147569616324e-05,0.017061834316404696,0.02383739357630099
2025-11,0.03725162503201784,0.01474557186657055,0.01474557186657055,0.01474557186657055,0.0028755507028119798,0.018290915867133457,0.018290915867133457,0.002258520176209311,0.0019500049129079766
2025-12,0.017915956975440128,0.00044470802808804777,0.00044470802808804777,0.00044470802808804777,0.0033519579818628298,0.007237540995130335,0.007237540995130335,0.0016489879662492009,0.0007975029584423865
2026-01,0.046091096269712306,0.04628803484618116,0.04628803484618116,0.04628803484618116,0.0029547763630159984,0.03177796915963649,0.03177796915963649,0.01081007801405498,0.014737728839574471
2026-02,0.02923834827162186,0.026751581045351136,0.026751581045351136,0.026751581045351136,0.002670222318882143,0.01955338387861838,0.01955338387861838,-0.004871231453855263,-0.008641958340223965
2026-03,-0.04037439443290136,-0.051259765921670364,-0.051259765921670364,-0.051259765921670364,0.0028782376678699872,-0.02958530756223391,-0.02958530756223391,-0.03196029853967223,-0.04937956664344334
2026-04,0.08631317897209878,0.08578956539075477,0.08578956539075477,0.08578956539075477,0.002889155431695878,0.05833063326484981,0.05833063326484981,0.07099817638788027,0.10505268686597247
2026-05,0.018953971589138474,0.03206858829500936,0.03206858829500936,0.03206858829500936,0.003173911050965872,0.01806549031170457,0.01806549031170457,0.036141805708657104,0.05262575303750272
2026-06,0.034999194607394424,0.03582546102857176,0.03582546102857176,0.03582546102857176,0.0027245082465836568,0.024516387960849945,0.024516387960849945,-0.005953541547031463,-0.010292566443839024
2026-07,0.028196900371498135,-0.02632614343261952,-0.02632614343261952,-0.02632614343261952,0.0033709225830960143,0.0017472265073248758,0.0017472265073248758,0.0013557603077377263,0.00034817917005858234
